"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
22095,2895,"dfsioe_read","ETH","RL1",8,10,3,65536,"Snappy",128,"Azure L",2953.89481799417
4453,5847,"terasort","ETH","HDD",8,10,1,65536,"None",64,"Azure L",4372.55281944812
789,970,"terasort","IB","SSD",12,10,1,65536,"None",128,"Local 1",991.813055024695
609,672,"sort","ETH","SSD",12,10,1,65536,"ZLIB",64,"Local 1",689.215937854216
4404,3233,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",64,"Azure L",3134.79460535846
20237,1400,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L",1261.19515475332
22130,2804,"pagerank","ETH","RL1",10,10,3,65536,"None",256,"Azure L",2872.77871577315
73,2679,"terasort","ETH","HDD",24,1,1,65536,"None",0,"Local 1",3218.92890068302
22032,1261,"wordcount","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L",1286.39879852269
10684,1338,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L",1276.1369040075
1746,1108,"bayes","ETH","HDD",12,10,3,131072,"None",64,"Local 1",1148.69578196118
20267,1393,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L",1266.23613495669
10911,1252,"wordcount","ETH","RL3",8,10,2,65536,"None",256,"Azure L",1284.07030541666
4290,2735,"terasort","ETH","RL2",8,10,3,65536,"None",256,"Azure L",2698.77002986995
4122,2499,"terasort","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",2747.76345133146
962,1047,"terasort","ETH","SSD",12,5,3,65536,"None",32,"Local 1",1068.13264895427
1833,881,"wordcount","ETH","HDD",12,20,3,4096,"None",128,"Local 1",961.640411303402
20200,2505,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L",2419.17062884089
1299,4886,"terasort","ETH","HDD",12,20,3,131072,"None",256,"Local 1",4648.09650351137
249,1439,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",128,"Local 1",1422.68165065042
544,5266,"terasort","ETH","HDD",12,10,2,65536,"None",64,"Local 1",4158.93147856906
4230,2675,"terasort","ETH","RL2",8,10,1,65536,"ZLIB",256,"Azure L",2639.28685339399
20165,1275,"wordcount","ETH","RL1",10,10,1,65536,"None",64,"Azure L",1256.53355373992
439,1007,"kmeans","ETH","SSD",24,10,2,65536,"None",64,"Local 1",983.875236823907
2135,1111,"bayes","IB","SSD",12,10,1,65536,"None",128,"Local 1",1023.30738013292
18303,1286,"dfsioe_write","ETH","RL2",8,10,1,65536,"None",128,"Azure L",1513.45494545588
805,953,"terasort","IB","SSD",12,20,1,65536,"None",128,"Local 1",987.417508272135
18715,1262,"wordcount","ETH","RL2",8,10,3,65536,"BZIP2",256,"Azure L",1285.98387756125
1592,2271,"pagerank","IB","HDD",12,20,1,4096,"None",256,"Local 1",2195.98389353816
1975,6662,"dfsioe_read","ETH","HDD",12,10,1,65536,"None",64,"Local 1",5383.36566403489
