"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18380,3788,"dfsioe_read","ETH","RL2",8,10,1,65536,"Snappy",32,"Azure L",3863.9281655405
18286,2976,"kmeans","ETH","RL2",8,10,1,65536,"None",32,"Azure L",2672.60038992931
11006,670,"sort","ETH","RL3",8,10,3,65536,"ZLIB",64,"Azure L",812.402010269828
943,1062,"terasort","ETH","SSD",12,50,1,4096,"None",128,"Local 1",1067.40874204199
270,4671,"terasort","IB","HDD",12,10,1,65536,"None",64,"Local 1",4119.25774193087
4250,2609,"terasort","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",2669.77788451976
10703,672,"sort","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L",749.19822090953
629,690,"sort","ETH","SSD",16,10,2,65536,"None",64,"Local 1",743.429054156197
21923,2583,"kmeans","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",2530.04367626435
10921,8837,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L",3575.55430692156
22067,2733,"kmeans","ETH","RL1",8,10,3,65536,"BZIP2",256,"Azure L",2669.01711619685
1491,2249,"sort","IB","HDD",12,10,1,131072,"None",256,"Local 1",2573.6424334817
20157,1362,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",64,"Azure L",1545.3835079667
22193,2598,"kmeans","ETH","RL1",10,10,3,65536,"Snappy",64,"Azure L",2601.14506002817
18825,2923,"dfsioe_read","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2977.07627779705
402,510,"wordcount","ETH","HDD",24,10,2,65536,"ZLIB",64,"Local 1",542.16714416868
857,947,"terasort","IB","SSD",12,20,3,32768,"None",256,"Local 1",974.157480880719
18289,2622,"pagerank","ETH","RL2",8,10,1,65536,"None",32,"Azure L",2658.23083097238
205,1209,"dfsioe_write","IB","HDD",12,10,1,65536,"None",256,"Local 1",1474.12425607091
1790,2401,"pagerank","ETH","HDD",12,20,3,32768,"None",32,"Local 1",2807.01596347727
18573,2773,"pagerank","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",2839.51963281311
22180,4306,"dfsioe_write","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",4090.28910712921
2093,1104,"bayes","ETH","HDD",12,10,1,65536,"Snappy",64,"Local 1",1138.27012170158
18407,1288,"wordcount","ETH","RL2",10,10,1,65536,"None",32,"Azure L",1256.28461742699
979,664,"wordcount","ETH","SSD",12,10,3,4096,"None",64,"Local 1",685.33145273478
394,606,"wordcount","ETH","HDD",16,10,1,65536,"ZLIB",64,"Local 1",738.678244242728
1736,1135,"bayes","ETH","HDD",12,10,3,131072,"None",128,"Local 1",1155.10690300175
695,3194,"dfsioe_read","IB","HDD",12,10,3,65536,"ZLIB",64,"Local 1",5458.11950884904
21944,2917,"pagerank","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",2851.73391338209
18441,1417,"dfsioe_write","ETH","RL2",10,10,1,65536,"ZLIB",32,"Azure L",1524.33453251167
18842,2886,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2858.61771536927
18395,1254,"wordcount","ETH","RL2",8,10,1,65536,"Snappy",256,"Azure L",1279.07105046037
4356,3066,"terasort","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2854.39250202463
4376,3030,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",3028.16555466528
1102,1020,"terasort","ETH","SSD",12,50,3,32768,"None",32,"Local 1",1068.13264895427
1067,1195,"kmeans","ETH","SSD",12,20,3,4096,"None",256,"Local 1",1206.59917482351
116,869,"terasort","IB","SSD",12,10,1,65536,"ZLIB",0,"Local 1",933.364403510905
529,5400,"terasort","IB","HDD",16,10,2,65536,"ZLIB",64,"Local 1",3905.63640105181
109,848,"kmeans","ETH","HDD",12,10,1,65536,"None",0,"Local 1",1546.60753828102
1265,3873,"terasort","IB","HDD",12,50,3,131072,"None",32,"Local 1",4099.63916676094
2080,6750,"dfsioe_read","ETH","HDD",12,10,1,65536,"Snappy",64,"Local 1",6032.50501960194
1740,3620,"pagerank","ETH","HDD",12,10,3,131072,"None",256,"Local 1",3176.73638161028
1293,2377,"terasort","ETH","HDD",12,10,1,32768,"None",32,"Local 1",4044.05340536356
18344,3856,"dfsioe_read","ETH","RL2",8,10,1,65536,"BZIP2",64,"Azure L",3838.29186906392
20093,1282,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",1268.34293357835
20247,1281,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L",1492.94448215948
18821,2632,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2482.53203300583
18712,2834,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",128,"Azure L",2917.1436661915
10704,2694,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L",2673.92778630791
18198,842,"sort","ETH","RL3",10,10,3,65536,"ZLIB",32,"Azure L",880.971970610964
18667,1325,"wordcount","ETH","RL2",8,10,3,65536,"ZLIB",32,"Azure L",1284.45384135503
10790,2917,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",128,"Azure L",2881.43900093103
18891,4203,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",128,"Azure L",3873.52739443184
10817,768,"sort","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L",813.574628337449
788,961,"terasort","IB","SSD",12,10,1,65536,"None",32,"Local 1",988.590120853892
1642,1381,"kmeans","IB","HDD",12,50,1,131072,"None",128,"Local 1",1394.40243229445
18707,4605,"dfsioe_write","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",4425.53699002322
4118,2183,"terasort","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2759.48586292482
18795,2959,"dfsioe_read","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2977.07627779705
189,568,"sort","ETH","SSD",12,10,1,65536,"None",256,"Local 1",689.215937854216
1308,4991,"terasort","ETH","HDD",12,20,3,65536,"None",64,"Local 1",4191.55586523155
953,1068,"terasort","ETH","SSD",12,5,3,32768,"None",64,"Local 1",1068.13264895427
2154,591,"sort","IB","SSD",12,10,1,65536,"ZLIB",32,"Local 1",561.762876114501
357,615,"wordcount","ETH","SSD",16,10,1,65536,"None",64,"Local 1",587.251142516219
217,1114,"kmeans","IB","SSD",12,10,1,65536,"None",128,"Local 1",1081.69128570275
223,445,"dfsioe_write","IB","SSD",12,10,1,65536,"None",128,"Local 1",593.271306599803
2112,442,"sort","IB","SSD",12,10,1,65536,"None",64,"Local 1",561.762876114501
1460,978,"wordcount","IB","HDD",12,10,1,32768,"None",32,"Local 1",964.17008118879
18178,2551,"kmeans","ETH","RL3",10,10,3,65536,"None",128,"Azure L",2647.91083163933
1213,4778,"terasort","IB","HDD",12,5,3,32768,"None",32,"Local 1",4121.56632042186
22013,2809,"kmeans","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",2810.74507297291
1906,1293,"dfsioe_write","IB","HDD",12,10,1,65536,"BZIP2",64,"Local 1",1531.02034886179
22029,2999,"dfsioe_read","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",3006.12873088987
427,980,"kmeans","IB","SSD",24,10,3,65536,"None",64,"Local 1",1069.73486661804
18763,1272,"wordcount","ETH","RL2",10,10,3,65536,"None",64,"Azure L",1269.08643515861
272,2087,"pagerank","IB","HDD",12,10,1,65536,"None",64,"Local 1",2182.76526461717
693,4269,"dfsioe_write","IB","HDD",12,10,3,65536,"None",64,"Local 1",3956.89920619927
590,560,"sort","IB","SSD",12,10,3,65536,"None",64,"Local 1",775.247510743478
1152,3723,"terasort","IB","HDD",12,10,1,4096,"None",64,"Local 1",4117.44244284564
1106,2225,"pagerank","ETH","SSD",12,50,3,32768,"None",32,"Local 1",2082.00768972949
393,612,"wordcount","ETH","HDD",16,10,1,65536,"None",64,"Local 1",734.629659033022
171,3739,"terasort","IB","HDD",12,10,1,65536,"Snappy",0,"Local 1",4616.86232441275
4233,2697,"terasort","ETH","RL2",8,10,1,65536,"BZIP2",128,"Azure L",2636.86012044912
20104,2763,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",2672.42705644843
2085,2142,"pagerank","ETH","HDD",12,10,1,65536,"Snappy",32,"Local 1",2223.42058929651
4135,5945,"terasort","ETH","R3",8,10,2,65536,"None",64,"Azure L",5193.77720349596
18644,663,"sort","ETH","RL2",8,10,3,65536,"None",64,"Azure L",808.765140313104
18606,2743,"kmeans","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",2441.44973232791
718,2431,"dfsioe_read","ETH","HDD",16,10,1,65536,"ZLIB",64,"Local 1",5131.60179600504
18901,588,"sort","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",736.575171011932
1181,5017,"terasort","IB","HDD",12,20,1,65536,"None",32,"Local 1",4037.97221489999
1442,2167,"pagerank","IB","HDD",12,5,1,65536,"None",32,"Local 1",2183.07093112715
1996,6601,"dfsioe_read","ETH","HDD",12,10,1,65536,"None",128,"Local 1",5534.90043712007
20171,1295,"wordcount","ETH","RL1",10,10,1,65536,"None",128,"Azure L",1258.22957459466
11045,4314,"dfsioe_write","ETH","RL3",8,10,3,65536,"BZIP2",128,"Azure L",4482.26613610972
60,790,"terasort","IB","SSD",24,10,1,1024,"None",0,"Local 1",780.054789276983
18170,2900,"dfsioe_read","ETH","RL3",10,10,3,65536,"None",32,"Azure L",3006.80273773668
261,586,"sort","ETH","SSD",12,10,1,65536,"None",64,"Local 1",689.215937854216
18268,2533,"kmeans","ETH","RL3",10,10,3,65536,"Snappy",128,"Azure L",2559.14355422201
22030,4213,"dfsioe_write","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",4092.63036792993
4323,2666,"terasort","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",2747.15676809524
531,2989,"terasort","IB","HDD",24,10,2,65536,"ZLIB",64,"Local 1",3402.10866499212
1376,990,"sort","ETH","SSD",12,50,3,65536,"None",64,"Local 1",902.700572483193
129,1236,"bayes","ETH","SSD",12,10,1,65536,"ZLIB",0,"Local 1",1073.88881672337
20139,1381,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",1429.62586929646
18898,1343,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",256,"Azure L",1482.06489510368
18876,1331,"wordcount","ETH","RL1",8,10,1,65536,"None",32,"Azure L",1267.9213847018
2235,439,"dfsioe_write","IB","SSD",12,10,1,65536,"Snappy",64,"Local 1",617.253250709719
1404,1295,"kmeans","IB","HDD",12,5,1,131072,"None",128,"Local 1",1523.10446069602
1043,994,"terasort","ETH","SSD",12,20,3,131072,"None",256,"Local 1",1068.13264895427
18880,1361,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",32,"Azure L",1482.06489510368
10827,2603,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L",2466.62841564531
1796,1124,"bayes","ETH","HDD",12,20,3,32768,"None",128,"Local 1",1145.56126309825
526,4811,"terasort","IB","HDD",12,10,2,65536,"None",64,"Local 1",4157.40026908166
20077,2682,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",2669.95843158264
22167,2849,"dfsioe_read","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",3013.82742959972
10711,15016,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L",3841.90137255571
21966,1278,"wordcount","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",1267.12497604461
2161,492,"sort","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",561.762876114501
119,1233,"bayes","IB","SSD",12,10,1,65536,"ZLIB",0,"Local 1",1023.30738013292
4129,2640,"terasort","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",2961.02155271781
22056,1281,"wordcount","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",1280.2967408826
2177,1145,"bayes","IB","SSD",12,10,1,65536,"ZLIB",256,"Local 1",1023.30738013292
626,748,"sort","ETH","SSD",12,10,2,65536,"ZLIB",64,"Local 1",795.958255168705
18390,610,"sort","ETH","RL2",8,10,1,65536,"Snappy",128,"Azure L",740.404518998064
356,689,"wordcount","ETH","SSD",12,10,1,65536,"ZLIB",64,"Local 1",649.128672020092
20070,594,"sort","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",735.17732004086
1721,1170,"bayes","ETH","HDD",12,10,3,32768,"None",256,"Local 1",1154.88438581033
4312,2712,"terasort","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2725.62096157841
2092,2040,"pagerank","ETH","HDD",12,10,1,65536,"Snappy",64,"Local 1",2227.33190455307
331,474,"wordcount","IB","SSD",24,10,1,65536,"None",64,"Local 1",436.598825518633
4232,2685,"terasort","ETH","RL2",8,10,1,65536,"BZIP2",64,"Azure L",2635.64675397668
725,1201,"dfsioe_write","ETH","HDD",24,10,1,65536,"ZLIB",64,"Local 1",1495.50691371912
18318,605,"sort","ETH","RL2",8,10,1,65536,"ZLIB",32,"Azure L",735.7763941553
1693,881,"wordcount","ETH","HDD",12,5,3,65536,"None",128,"Local 1",958.195596728053
506,787,"terasort","ETH","SSD",24,10,1,65536,"None",64,"Local 1",825.260053170764
10939,6594,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L",3575.55430692156
604,499,"sort","IB","SSD",24,10,3,65536,"ZLIB",64,"Local 1",617.659907705956
18569,2616,"dfsioe_write","ETH","RL2",10,10,2,65536,"ZLIB",256,"Azure L",2654.02533047541
18543,2834,"pagerank","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",2839.51963281311
732,2365,"dfsioe_read","ETH","HDD",16,10,2,65536,"None",64,"Local 1",5169.74432315582
482,1058,"kmeans","ETH","HDD",24,10,3,65536,"ZLIB",64,"Local 1",980.883086653153
874,986,"terasort","IB","SSD",12,50,3,32768,"None",64,"Local 1",974.157480880719
849,1013,"terasort","IB","SSD",12,10,3,4096,"None",256,"Local 1",977.442253130734
10959,727,"sort","ETH","RL3",10,10,2,65536,"Snappy",128,"Azure L",849.804647860362
11027,4807,"dfsioe_write","ETH","RL3",8,10,3,65536,"BZIP2",64,"Azure L",4509.18480160381
501,695,"terasort","IB","SSD",24,10,3,65536,"ZLIB",64,"Local 1",782.063986359352
321,1452,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",32,"Local 1",1410.94770488077
10726,1253,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L",1274.27489850425
1862,1162,"bayes","IB","HDD",12,10,1,65536,"None",256,"Local 1",1136.58008614336
22132,4399,"dfsioe_write","ETH","RL1",10,10,3,65536,"None",256,"Azure L",4102.36453041673
18696,3005,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",2715.68534281878
123,452,"dfsioe_write","IB","SSD",12,10,1,65536,"ZLIB",0,"Local 1",747.327353947023
4234,2657,"terasort","ETH","RL2",8,10,1,65536,"BZIP2",256,"Azure L",2639.28685339399
1880,927,"wordcount","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",897.035081209749
18342,662,"sort","ETH","RL2",8,10,1,65536,"BZIP2",64,"Azure L",734.158637982301
1705,4006,"pagerank","ETH","HDD",12,5,3,65536,"None",64,"Local 1",3104.80766818193
2008,2118,"pagerank","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1",2261.45013406902
18599,2492,"dfsioe_write","ETH","RL2",10,10,2,65536,"BZIP2",256,"Azure L",2654.02533047541
1109,1117,"kmeans","ETH","SSD",12,50,3,32768,"None",128,"Local 1",1249.14542447797
2060,1459,"dfsioe_write","ETH","HDD",12,10,1,65536,"BZIP2",64,"Local 1",1495.2230044675
22055,2814,"kmeans","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",2807.72946582884
215,523,"sort","IB","SSD",12,10,1,65536,"None",128,"Local 1",561.762876114501
972,1052,"terasort","ETH","SSD",12,10,3,131072,"None",256,"Local 1",1068.13264895427
729,2351,"dfsioe_read","ETH","HDD",12,10,2,65536,"ZLIB",64,"Local 1",5421.50819118567
1246,4943,"terasort","IB","HDD",12,20,3,32768,"None",128,"Local 1",4340.59126931721
2096,1397,"kmeans","ETH","HDD",12,10,1,65536,"Snappy",128,"Local 1",1527.98491545792
10893,1343,"wordcount","ETH","RL3",8,10,2,65536,"None",32,"Azure L",1278.13423242509
18191,1268,"wordcount","ETH","RL3",10,10,3,65536,"ZLIB",64,"Azure L",1276.70288034988
817,1006,"terasort","IB","SSD",12,50,1,4096,"None",128,"Local 1",987.417508272135
150,1000,"terasort","IB","SSD",12,10,1,65536,"BZIP2",0,"Local 1",967.941166256821
1903,2160,"pagerank","IB","HDD",12,10,1,65536,"BZIP2",64,"Local 1",2263.12924894735
24,880,"terasort","ETH","SSD",12,100,3,65536,"None",0,"Local 1",1068.13264895427
22083,3001,"dfsioe_read","ETH","RL1",8,10,3,65536,"Snappy",32,"Azure L",3032.24568733772
543,3934,"terasort","ETH","HDD",24,10,1,65536,"ZLIB",64,"Local 1",3365.49734732874
20298,658,"sort","ETH","RL1",8,10,2,65536,"None",256,"Azure L",780.757724431731
1284,3928,"terasort","ETH","HDD",12,5,1,131072,"None",64,"Local 1",4125.48434068668
4124,2484,"terasort","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2854.39250202463
1365,602,"wordcount","ETH","SSD",12,50,3,65536,"None",128,"Local 1",652.331822660081
967,1047,"terasort","ETH","SSD",12,10,3,32768,"None",128,"Local 1",1068.13264895427
22059,2762,"dfsioe_read","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",3006.12873088987
279,1774,"sort","ETH","HDD",12,10,1,65536,"None",64,"Local 1",2573.40499448937
4295,2620,"terasort","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",2694.52324721643
21,876,"terasort","IB","SSD",12,100,2,65536,"None",0,"Local 1",980.787494576427
4379,3196,"terasort","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",3027.55887142907
18478,2849,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",128,"Azure L",2821.39491017441
10880,2567,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L",2828.9999751238
10687,11363,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L",3867.53766903228
18720,2790,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2696.01679695374
20130,638,"sort","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L",735.611891970407
1764,2669,"sort","ETH","HDD",12,10,3,4096,"None",64,"Local 1",4006.99035225267
1465,962,"wordcount","IB","HDD",12,10,1,32768,"None",128,"Local 1",1002.63041766643
804,952,"terasort","IB","SSD",12,20,1,65536,"None",32,"Local 1",987.417508272135
1932,1150,"bayes","IB","HDD",12,10,1,65536,"BZIP2",256,"Local 1",1136.22263456771
1286,3816,"terasort","ETH","HDD",12,5,1,4096,"None",128,"Local 1",4273.26749566237
466,1197,"kmeans","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1",1532.98777235775
1186,3655,"terasort","IB","HDD",24,10,1,65536,"None",64,"Local 1",3363.96613784134
196,559,"wordcount","IB","HDD",12,10,1,65536,"None",256,"Local 1",1016.04243930642
21940,2596,"dfsioe_write","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",2657.4520054866
511,971,"terasort","ETH","SSD",16,10,2,65536,"ZLIB",64,"Local 1",923.538690967106
18835,896,"sort","ETH","RL2",10,10,3,65536,"BZIP2",256,"Azure L",884.104450307673
722,1175,"dfsioe_write","ETH","HDD",24,10,1,65536,"None",64,"Local 1",1381.02469987297
1479,1462,"kmeans","IB","HDD",12,10,1,131072,"None",32,"Local 1",1499.66465110554
1984,1328,"kmeans","ETH","HDD",12,10,1,65536,"None",64,"Local 1",1555.98183721712
4406,3244,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",256,"Azure L",3138.43470477577
1437,2077,"pagerank","IB","HDD",12,5,1,4096,"None",64,"Local 1",2185.16694729846
20202,690,"sort","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L",809.338684266285
1623,1051,"wordcount","IB","HDD",12,50,1,32768,"None",128,"Local 1",1044.97441069741
1849,6378,"dfsioe_read","IB","HDD",12,10,1,65536,"None",64,"Local 1",5381.83445454748
4395,2728,"terasort","ETH","RL1",8,10,3,65536,"Snappy",32,"Azure L",2960.41486948159
18694,3050,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2969.3775790872
20354,2816,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",3073.10774122761
18607,1281,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",1266.87603973168
18271,2817,"pagerank","ETH","RL3",10,10,3,65536,"Snappy",128,"Azure L",2871.88127091118
18526,3031,"dfsioe_read","ETH","RL2",10,10,2,65536,"None",64,"Azure L",3096.28920103049
1897,1159,"bayes","IB","HDD",12,10,1,65536,"ZLIB",256,"Local 1",1140.62867135306
341,721,"wordcount","IB","SSD",24,10,1,65536,"None",64,"Local 1",436.598825518633
20219,1280,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",1255.25908176174
265,1100,"bayes","ETH","SSD",12,10,1,65536,"None",64,"Local 1",1073.88881672337
