"Exe.Time","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20"
"2546",7694,1922.90532561039,38.1885931134775,2.80933320186165,0.816143157657514,-1.26273731034044,-0.202291193776246,-1.19216243404501,0.438605143870542,0.220647815698767,-0.150658068856818,0.31729057013422,0.0145575231298273,0.073016989700405,0.031042218389289,0.00326641665597765,-0.00518119316080555,0.195282607080587,0.156178355881318,0.884183245170744,-0.173180969906
"586",1295,1922.90733918911,-25.8262676079086,3.00201781247418,-1.01220683881748,-0.469018847006038,0.628814276307545,0.64532204618409,-0.53641059061213,-0.213150030870797,0.696956642304431,0.371313104266616,-0.117439979476783,0.549636504535291,0.0911923651329102,0.448444643985591,0.680036551062124,-0.31357970999627,-0.0927649197022609,-0.0563789858178071,0.0216284080809275
"3117",5424,67458.9040178203,72.215967577382,-8.92521278991441,0.327014670657961,0.76757600265059,-1.26775571016457,0.133996606101892,-0.666071229841263,0.23572823842786,-0.523949780375798,0.56974070715802,0.0576270449872504,-0.463727852635441,-0.137928900560003,-0.0155403808304796,0.0174760984741657,-0.0434849844828809,0.0183750089622951,0.00738006570727029,-0.0989919311207347
"1260",1278,1922.90535624702,38.1582214117101,3.02982656969235,-3.46860319581683,-0.557816324942989,0.855293701340255,-0.25484173242857,0.265187245146856,0.756017182141846,-0.344299728096586,-0.080246785499816,-0.384087903720483,0.618296130221259,-0.263713079157875,0.430868245102749,0.684754023060866,-0.309843200524012,-0.172131641848842,-0.106140494851169,0.0230305611548027
"1263",4118,1922.90435794867,70.1574362524644,2.99339800431167,-3.70287827167799,-0.550206655279184,0.889928558177548,-0.224740141905663,0.319191534461961,0.690173842044308,-0.464873478870696,-0.00881646152085657,-0.355508158173071,0.541747725180712,-0.263307284743543,0.00389058508936689,-0.00502250615311574,0.182796992046669,0.144082849786309,0.870080057793269,-0.043913101847095
"801",1277,1922.90534425456,38.1715336226715,2.93226857928325,-1.55905371646356,1.36511579759926,0.184626539400078,-0.5953344391147,0.287472888222202,0.507408317493801,-0.432686931166168,-0.119780325551737,-0.362370097068994,0.658828834246086,-0.191126600553659,0.431183620124107,0.683663483511442,-0.286377627843947,-0.168140530313919,-0.104174856254532,0.0476385273544532
"30",2749,1922.90434556604,70.1702959930261,2.8933958111909,-1.82241071611094,1.35785784467772,0.155167340188518,-0.264958084205732,-0.122150962080045,-0.742682714059198,0.500033888992341,0.128233866978382,0.526380063207037,0.0602318401191514,-0.515221649223322,-0.826251535697399,0.0514884117518476,-0.329363545838447,-0.176190146738712,-0.0981763392382628,0.0311119512829802
"540",2711,1922.90434556439,70.1712033764637,2.90320098963415,-1.76438463812238,-0.366958883785743,1.07957360048495,0.0968428215433152,-0.182749688655022,-0.568286765068708,0.588377433702646,0.206835416659101,-0.65578500593657,-0.3176566688006,0.150056915529618,-0.815447602788984,0.0130725240117335,-0.383855635717081,-0.192158020283114,-0.109288354897278,0.0255064130775776
"4343",409,-59517.0966951579,100.354764341933,3.76463833941239,11.869446828838,0.0997470898044086,1.01830631453443,0.552435311849252,0.27629004557947,-0.524751025330554,0.258404298879309,-0.456727986995834,-0.0102788775356448,0.472307511732704,0.258884587487775,0.0231590323010647,-0.0194446335879721,0.299541811364464,0.783446913426861,-0.376993005446041,-0.0320800932688096
"3025",1372,-30845.0885312525,-154.821834135005,8.85658528380015,2.31542827841187,-1.37814228747,-0.730277788789446,-0.32949061861406,-0.271449697725908,-0.122417130260003,0.105988951807829,-0.121169834370321,-0.0117546783194033,0.288044707391984,0.112904269603746,-0.810330017321026,0.0147942037998906,-0.283709904058528,-0.0581121495135555,-0.035219112910307,-0.135819277033552
"3327",1089,1922.90407245427,70.1706013675761,-7.23862337376369,-0.015868724496282,1.00738005297628,-0.960270213589508,0.492582894244099,0.188392052481549,0.48419211118838,0.504729325422105,-0.269950925025194,-0.0672026732626233,-0.272036119524892,-0.240882834943186,-0.00574054668430381,0.00880027311852598,0.129645233366781,0.150154496064656,0.105560971226226,0.928599924394031
"162",2733,1922.91134791923,-153.837943961662,3.25029918545642,-2.16208368277275,1.14232391135352,0.0248280689702592,-0.291647302416609,0.0653454900292754,-0.6674667800621,0.534126330205169,0.20240742029901,-0.626813535808466,-0.368874494348443,0.143789163461463,-0.819722848250054,0.016132434550678,-0.376149894219941,-0.147160377687672,-0.0861158350769707,-0.00106091078448205
"1929",2682,1922.91134752248,-153.836447086342,3.25442482009874,-2.07048071943679,-0.565326944337194,0.901996337904596,0.170027973288277,0.475257427316145,0.119279600940271,-0.168174004493801,1.38458333371496,0.0293563843921938,0.0635229202910857,-0.0464940892863509,0.00186496528365547,-0.00132945846780735,-0.0976028050510825,-0.11201326708422,-0.0736442090666974,0.0625146380528222
"2837",1487,-59517.0958780507,68.2541096782707,-5.65383355263463,-0.171237110710687,-1.31043411705506,-0.491710549331856,-0.452557156819408,-0.38321998205335,-0.150468226613306,0.113821691551283,-0.140785014639612,-0.0293168310593201,0.320183163772417,0.136156021607045,-0.808508388649222,0.0109869511423048,-0.279350000963814,-0.045747809482377,-0.0277414494784579,-0.132824842257391
"2981",1186,-59517.088507568,-155.716789537144,9.59233765664826,2.17329585511507,-1.38633469561019,-0.729439667968299,-0.310652535042219,-0.256810789584869,-0.127913959047241,-0.00212422245010824,-0.0405024451112372,-0.00242695052377613,0.143606847488796,0.0568155495599252,0.00554194413278821,-0.00883953645789911,0.0850740421018888,0.158807183310613,0.0958204487659723,0.906401410244223
"4044",511,1922.90525537159,38.2740401897632,2.2895188115623,12.5122711115816,0.659655993592909,1.96406358336414,0.114804214027592,0.373553091280076,0.701074846126753,0.395531115737244,-0.00118058724180508,-0.0587638129482891,-0.0807637857089807,-0.129365914556304,0.428268194989217,0.692858218235633,-0.227523377422221,-0.270435105395045,-0.148727732776846,0.026729130720638
