"ID","Exe.Time","Maps","IO.SFac","Rep","IO.FBuf","Blk.size","bayes","dfsioe_read","dfsioe_write","hivebench_agregation","hivebench_join","kmeans","pagerank","sort","terasort","wordcount","ETH","IB","HDD","R1","R2","R3","RL1","RL2","RL3","RR1","RR3","SSD","BZIP2","None","Snappy","ZLIB","Azure L","Local 1","Pred.Exe.Time"
20359,2697,8,10,2,65536,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2994.56673469255
18190,2589,10,10,3,65536,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2498.14604093042
1477,2235,12,10,1,32768,64,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2346.69062598159
1066,1056,12,20,3,4096,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1061.18705998196
1074,666,12,20,3,4096,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,612.741331701855
1725,2537,12,10,3,32768,64,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2876.88211120203
18354,678,8,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,791.727373984208
1024,1146,12,20,3,32768,256,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,943.564749624984
22117,795,10,10,3,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,792.185508039679
1033,788,12,20,3,131072,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,651.22000013383
1163,3811,12,20,1,131072,256,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4160.99844482926
2179,375,12,10,1,65536,256,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,553.869240527365
20245,2769,10,10,1,65536,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2819.61983045252
20308,3014,8,10,2,65536,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2946.32029118402
18774,1390,10,10,3,65536,256,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1246.11232887154
620,391,24,10,1,65536,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,827.236126209949
893,1064,12,5,1,131072,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1211.82700627317
796,974,12,20,1,131072,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1243.83241623365
2057,2096,12,10,1,65536,64,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2003.30568824036
21931,720,10,10,2,65536,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,800.086940781901
1951,2853,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2561.46310330689
18416,4300,10,10,1,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3914.6146558158
18703,1290,8,10,3,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1311.21809387724
20321,1253,8,10,2,65536,128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1261.59168234367
1680,2187,12,50,1,65536,32,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1947.36607509977
860,977,12,20,3,131072,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,913.411712436882
20,2526,12,100,1,65536,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2711.35444861941
18447,1241,10,10,1,65536,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1565.82394456704
4156,6691,8,10,1,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6683.95166235692
20071,2782,8,10,1,65536,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2711.16044042651
22047,3011,8,10,3,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3014.06095189927
22228,6603,8,10,1,65536,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6581.86946212021
396,517,24,10,1,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,787.489828502945
22026,1278,8,10,3,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1358.46704075476
1443,1085,12,5,1,65536,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1165.48687341479
2215,1198,12,10,1,65536,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1171.35913125614
18493,2708,10,10,1,65536,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2434.90881901722
1399,1232,12,5,1,131072,32,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1463.03913525432
22207,766,10,10,3,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,773.387596523247
20074,2759,8,10,1,65536,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2460.35492506402
20196,657,10,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,774.563653275088
20185,2826,10,10,1,65536,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2696.33836237177
517,922,16,10,3,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1005.19710141285
18773,2568,10,10,3,65536,256,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2591.50607280635
1015,592,12,20,3,32768,128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,621.152709407313
1151,3718,12,10,1,4096,256,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4400.92329400399
11044,2750,8,10,3,65536,128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2869.74642105516
10844,2729,10,10,1,65536,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2605.65439836678
896,1096,12,5,1,4096,128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1044.19122244877
10823,763,10,10,1,65536,256,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,742.751552930915
565,600,16,10,1,65536,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,901.763689353771
4298,2607,8,10,3,65536,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2724.00859587126
18383,1290,8,10,1,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1164.42247425209
1775,3511,12,10,3,65536,128,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2825.46439705385
20336,3238,8,10,2,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3400.31745177244
366,522,24,10,2,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,652.870297102126
977,1076,12,10,3,4096,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1083.8766001666
992,935,12,10,3,65536,128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,911.384705963418
473,1088,16,10,2,65536,64,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1575.04691448248
157,3849,12,10,1,65536,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3965.27196285398
4317,2767,10,10,3,65536,128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2696.41142457546
1231,6401,12,10,3,32768,256,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5447.7160806785
11008,2864,8,10,3,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2873.54400294725
1674,1856,12,50,1,4096,64,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2100.85514926286
10992,2658,8,10,3,65536,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2708.4644815707
4206,2970,8,10,2,65536,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2716.98372486931
624,728,12,10,2,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,742.700332494426
10953,754,10,10,2,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,778.389097705455
20348,3291,8,10,2,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3400.31745177244
1783,845,12,10,3,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,966.69878576701
4212,3022,8,10,2,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2900.60531585718
251,447,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,549.862393673696
1279,4286,12,5,1,32768,256,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4135.24099407862
778,953,12,10,1,32768,256,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1047.41882751741
64,653,24,10,1,131072,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1178.13596797875
1982,6616,12,10,1,65536,32,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6334.05524846239
1652,1303,12,50,1,131072,64,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1298.06333364549
20080,2619,8,10,1,65536,128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2404.53591420304
18621,2907,10,10,2,65536,128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2957.3263221092
18894,1246,8,10,1,65536,256,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1166.32633392603
2217,477,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,573.714525595736
1777,2062,12,10,3,65536,256,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1682.25936397367
576,577,12,10,2,65536,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,681.443705048024
452,972,24,10,1,65536,64,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1259.20243790469
18241,2764,10,10,3,65536,128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2673.16375301199
20086,2668,8,10,1,65536,256,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2293.08591156692
395,512,24,10,1,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,799.34472654951
20151,1346,8,10,1,65536,256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1553.89466197233
1040,929,12,20,3,131072,128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,875.472807076883
4314,2489,10,10,3,65536,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2653.13502491776
1322,4814,24,10,1,65536,64,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3440.80716564012
149,1250,12,10,1,65536,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1307.55857210246
21845,2789,8,10,2,65536,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2991.00749256873
18654,2736,8,10,3,65536,256,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2698.39738760105
22012,4130,8,10,3,65536,256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3906.34783157038
18421,2820,10,10,1,65536,128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2663.93750235029
21846,1281,8,10,2,65536,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1318.68539107699
22095,2895,8,10,3,65536,128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2975.60850300902
4453,5847,8,10,1,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3625.37775810658
789,970,12,10,1,65536,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1134.25684524266
609,672,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,505.123331262866
4404,3233,10,10,3,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2763.9457220504
20237,1400,10,10,1,65536,256,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1126.63730865737
22130,2804,10,10,3,65536,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2833.39918807553
73,2679,24,1,1,65536,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3426.94109646358
