"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
1844,1296,"kmeans","IB","HDD",12,10,1,65536,"None",64,"Local 1",1296
463,1051,"kmeans","IB","HDD",24,10,3,65536,"None",64,"Local 1",1051
22006,4289,"dfsioe_write","ETH","RL1",8,10,3,65536,"None",128,"Azure L",4289
683,3241,"sort","IB","HDD",16,10,2,65536,"ZLIB",64,"Local 1",3241
18423,1302,"dfsioe_write","ETH","RL2",10,10,1,65536,"None",128,"Azure L",1302
1986,2374,"sort","ETH","HDD",12,10,1,65536,"None",64,"Local 1",2374
20277,2551,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2551
486,950,"terasort","IB","SSD",16,10,1,65536,"ZLIB",64,"Local 1",950
1463,1099,"bayes","IB","HDD",12,10,1,32768,"None",32,"Local 1",1099
11060,706,"sort","ETH","RL3",8,10,3,65536,"Snappy",32,"Azure L",706
1387,2086,"pagerank","IB","HDD",12,5,1,32768,"None",128,"Local 1",2086
1603,1075,"bayes","IB","HDD",12,20,1,65536,"None",32,"Local 1",1075
2039,1168,"dfsioe_write","ETH","HDD",12,10,1,65536,"ZLIB",256,"Local 1",1168
11016,2715,"kmeans","ETH","RL3",8,10,3,65536,"ZLIB",256,"Azure L",2715
1499,1482,"kmeans","IB","HDD",12,10,1,4096,"None",32,"Local 1",1482
422,983,"kmeans","IB","SSD",24,10,2,65536,"ZLIB",64,"Local 1",983
1885,1330,"dfsioe_write","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",1330
11064,2788,"kmeans","ETH","RL3",8,10,3,65536,"Snappy",64,"Azure L",2788
11029,1320,"wordcount","ETH","RL3",8,10,3,65536,"BZIP2",32,"Azure L",1320
20123,1277,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",1277
4318,2695,"terasort","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L",2695
1661,1119,"bayes","IB","HDD",12,50,1,4096,"None",32,"Local 1",1119
1021,558,"wordcount","ETH","SSD",12,20,3,32768,"None",256,"Local 1",558
1428,1128,"bayes","IB","HDD",12,5,1,4096,"None",128,"Local 1",1128
1887,1138,"wordcount","IB","HDD",12,10,1,65536,"ZLIB",128,"Local 1",1138
1718,915,"wordcount","ETH","HDD",12,10,3,32768,"None",256,"Local 1",915
20197,2884,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",2855
1901,845,"wordcount","IB","HDD",12,10,1,65536,"BZIP2",64,"Local 1",845
21886,2600,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",128,"Azure L",2600
1630,2179,"pagerank","IB","HDD",12,50,1,32768,"None",256,"Local 1",2179
18310,1369,"kmeans","ETH","RL2",8,10,1,65536,"ZLIB",64,"Azure L",1369
485,1221,"terasort","IB","SSD",16,10,1,65536,"None",64,"Local 1",1221
10962,2474,"dfsioe_write","ETH","RL3",10,10,2,65536,"Snappy",128,"Azure L",2474
10773,2776,"kmeans","ETH","RL3",10,10,1,65536,"None",32,"Azure L",2776
22166,2986,"pagerank","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",2986
1827,1604,"kmeans","ETH","HDD",12,20,3,4096,"None",32,"Local 1",1604
564,360,"sort","IB","SSD",16,10,1,65536,"ZLIB",64,"Local 1",360
1572,2157,"pagerank","IB","HDD",12,20,1,131072,"None",256,"Local 1",2157
20170,2518,"kmeans","ETH","RL1",10,10,1,65536,"None",128,"Azure L",2518
1274,4124,"terasort","IB","HDD",12,50,3,65536,"None",128,"Local 1",4124
22063,698,"sort","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L",698
696,5519,"dfsioe_write","IB","HDD",12,10,3,65536,"ZLIB",64,"Local 1",5519
4397,2809,"terasort","ETH","RL1",8,10,3,65536,"Snappy",128,"Azure L",2809
118,3267,"pagerank","IB","SSD",12,10,1,65536,"ZLIB",0,"Local 1",3267
1966,2311,"pagerank","IB","HDD",12,10,1,65536,"Snappy",256,"Local 1",2311
18530,735,"sort","ETH","RL2",10,10,2,65536,"None",128,"Azure L",735
22110,1282,"wordcount","ETH","RL1",10,10,3,65536,"None",32,"Azure L",1282
1459,1469,"kmeans","IB","HDD",12,10,1,32768,"None",32,"Local 1",1469
20261,1303,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L",1303
18742,2797,"dfsioe_read","ETH","RL2",8,10,3,65536,"Snappy",128,"Azure L",2797
654,2621,"dfsioe_write","ETH","SSD",24,10,3,65536,"None",64,"Local 1",2621
18251,1273,"wordcount","ETH","RL3",10,10,3,65536,"Snappy",64,"Azure L",1273
4474,2429,"terasort","ETH","HDD",8,10,1,65536,"None",64,"Azure L",3877.25
18627,2815,"pagerank","ETH","RL2",10,10,2,65536,"Snappy",256,"Azure L",2815
18401,1276,"wordcount","ETH","RL2",10,10,1,65536,"None",64,"Azure L",1276
20149,2773,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L",2773
1180,3984,"terasort","IB","HDD",12,20,1,4096,"None",64,"Local 1",3984
4288,2791,"terasort","ETH","RL2",8,10,3,65536,"None",64,"Azure L",2791
18651,2727,"pagerank","ETH","RL2",8,10,3,65536,"None",128,"Azure L",2727
2053,1466,"dfsioe_write","ETH","HDD",12,10,1,65536,"BZIP2",32,"Local 1",1466
1976,1324,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",64,"Local 1",1351.5
10943,2930,"dfsioe_read","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L",2930
1345,605,"wordcount","ETH","SSD",12,50,3,4096,"None",128,"Local 1",605
1478,1092,"bayes","IB","HDD",12,10,1,32768,"None",64,"Local 1",1092
1070,2077,"pagerank","ETH","SSD",12,20,3,4096,"None",256,"Local 1",2077
4490,2585,"terasort","ETH","HDD",8,10,1,65536,"None",64,"Azure L",3877.25
4197,2752,"terasort","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L",2752
481,1067,"kmeans","ETH","HDD",24,10,3,65536,"None",64,"Local 1",1067
18375,1284,"dfsioe_write","ETH","RL2",8,10,1,65536,"Snappy",64,"Azure L",1284
10868,3241,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L",3241
4308,2648,"terasort","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2648
22061,2639,"kmeans","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L",2639
20188,2728,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L",2728
18810,1272,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",1272
18702,2805,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2802.5
549,3843,"terasort","ETH","HDD",24,10,2,65536,"ZLIB",64,"Local 1",3843
18783,3049,"dfsioe_read","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",3049
4215,3065,"terasort","ETH","RL3",10,10,2,65536,"None",32,"Azure L",3065
22019,3018,"kmeans","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",3018
10700,2403,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L",2403
1882,2937,"pagerank","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",2937
20193,1312,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L",1312
1277,4293,"terasort","ETH","HDD",12,5,1,32768,"None",32,"Local 1",4293
22200,1277,"wordcount","ETH","RL1",10,10,3,65536,"Snappy",32,"Azure L",1277
1863,6425,"dfsioe_read","IB","HDD",12,10,1,65536,"None",256,"Local 1",6425
1003,664,"wordcount","ETH","SSD",12,10,3,65536,"None",64,"Local 1",664
1227,4518,"terasort","IB","HDD",12,5,3,65536,"None",256,"Local 1",4518
20158,2713,"kmeans","ETH","RL1",10,10,1,65536,"None",32,"Azure L",2713
4287,2821,"terasort","ETH","RL2",8,10,3,65536,"None",32,"Azure L",2821
611,403,"dfsioe_write","ETH","SSD",12,10,1,65536,"ZLIB",64,"Local 1",403
10858,1279,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L",1279
1273,3670,"terasort","IB","HDD",12,50,3,65536,"None",32,"Local 1",3670
21889,792,"sort","ETH","RL1",10,10,2,65536,"None",256,"Azure L",792
18602,731,"sort","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",725.5
2231,476,"sort","IB","SSD",12,10,1,65536,"Snappy",64,"Local 1",476.5
20371,2809,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2809
1991,1327,"kmeans","ETH","HDD",12,10,1,65536,"None",128,"Local 1",1327
43,846,"terasort","IB","SSD",32,10,1,65536,"None",0,"Local 1",846
1583,1126,"bayes","IB","HDD",12,20,1,4096,"None",32,"Local 1",1126
1027,661,"wordcount","ETH","SSD",12,20,3,32768,"None",64,"Local 1",661
4309,2575,"terasort","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",2575
18805,844,"sort","ETH","RL2",10,10,3,65536,"ZLIB",256,"Azure L",844
22146,1266,"wordcount","ETH","RL1",10,10,3,65536,"ZLIB",64,"Azure L",1266
18614,720,"sort","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",725.5
22175,2606,"kmeans","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",2605
1875,2180,"pagerank","IB","HDD",12,10,1,65536,"ZLIB",32,"Local 1",2180
156,516,"dfsioe_write","ETH","SSD",12,10,1,65536,"BZIP2",0,"Local 1",516
10718,2933,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L",2933
2163,1100,"bayes","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",1097
1129,3274,"terasort","IB","HDD",12,5,1,131072,"None",32,"Local 1",3274
20109,1335,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",1335
10998,2996,"kmeans","ETH","RL3",8,10,3,65536,"ZLIB",32,"Azure L",2996
714,1918,"sort","ETH","HDD",16,10,1,65536,"None",64,"Local 1",1918
4368,3230,"terasort","ETH","RL1",10,10,2,65536,"None",64,"Azure L",3230
20089,2685,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L",2685
951,1032,"terasort","ETH","SSD",12,5,3,32768,"None",128,"Local 1",1032
2054,1321,"kmeans","ETH","HDD",12,10,1,65536,"BZIP2",64,"Local 1",1321
4113,2534,"terasort","ETH","RL2",8,10,2,65536,"BZIP2",64,"Azure L",2534
318,2157,"pagerank","ETH","HDD",12,10,1,65536,"None",32,"Local 1",2157
1699,4039,"sort","ETH","HDD",12,5,3,65536,"None",256,"Local 1",4039
10816,1314,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L",1314
18547,1279,"wordcount","ETH","RL2",10,10,2,65536,"ZLIB",32,"Azure L",1279
4216,3276,"terasort","ETH","RL3",10,10,2,65536,"None",64,"Azure L",3276
20226,690,"sort","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",690
22021,735,"sort","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",735
18743,4522,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",128,"Azure L",4522
916,1025,"terasort","ETH","SSD",12,10,1,65536,"None",128,"Local 1",1025
11041,1250,"wordcount","ETH","RL3",8,10,3,65536,"BZIP2",128,"Azure L",1250
1082,2186,"pagerank","ETH","SSD",12,20,3,65536,"None",32,"Local 1",2186
1799,4229,"sort","ETH","HDD",12,20,3,32768,"None",256,"Local 1",4229
1217,4232,"terasort","IB","HDD",12,5,3,131072,"None",32,"Local 1",4232
18200,2999,"dfsioe_read","ETH","RL3",10,10,3,65536,"ZLIB",32,"Azure L",2999
1647,1609,"kmeans","IB","HDD",12,50,1,131072,"None",256,"Local 1",1609
4151,5245,"terasort","ETH","R2",8,10,3,65536,"None",64,"Azure L",5245
18299,1260,"wordcount","ETH","RL2",8,10,1,65536,"None",128,"Azure L",1260
18244,2575,"kmeans","ETH","RL3",10,10,3,65536,"BZIP2",256,"Azure L",2575
10775,713,"sort","ETH","RL3",10,10,1,65536,"None",32,"Azure L",713
66,826,"terasort","ETH","SSD",32,10,1,65536,"None",0,"Local 1",826
323,481,"wordcount","IB","SSD",24,10,1,65536,"None",64,"Local 1",481
1042,1113,"bayes","ETH","SSD",12,20,3,131072,"None",128,"Local 1",1113
4136,5482,"terasort","ETH","R3",8,10,2,65536,"ZLIB",64,"Azure L",5482
10774,1295,"wordcount","ETH","RL3",10,10,1,65536,"None",32,"Azure L",1295
4421,4648,"terasort","ETH","HDD",8,10,1,65536,"None",64,"Azure L",3877.25
10885,2791,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L",2791
243,2036,"sort","ETH","HDD",12,10,1,65536,"None",128,"Local 1",2036
18284,3687,"dfsioe_read","ETH","RL2",8,10,1,65536,"None",64,"Azure L",3687
10756,1264,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L",1264
18425,1396,"wordcount","ETH","RL2",10,10,1,65536,"None",256,"Azure L",1396
22153,797,"sort","ETH","RL1",10,10,3,65536,"ZLIB",128,"Azure L",797
403,698,"wordcount","ETH","HDD",12,10,3,65536,"None",64,"Local 1",771.5
2200,454,"dfsioe_write","IB","SSD",12,10,1,65536,"BZIP2",64,"Local 1",443.5
1483,1086,"bayes","IB","HDD",12,10,1,131072,"None",32,"Local 1",1086
18450,751,"sort","ETH","RL2",10,10,1,65536,"ZLIB",128,"Azure L",751
178,560,"wordcount","IB","SSD",12,10,1,65536,"None",256,"Local 1",560
4398,2981,"terasort","ETH","RL1",8,10,3,65536,"Snappy",256,"Azure L",2981
18248,2648,"dfsioe_read","ETH","RL3",10,10,3,65536,"BZIP2",256,"Azure L",2648
1100,2021,"pagerank","ETH","SSD",12,20,3,65536,"None",64,"Local 1",2021
11086,2935,"dfsioe_read","ETH","RL3",10,10,3,65536,"None",64,"Azure L",2935
18351,1330,"dfsioe_write","ETH","RL2",8,10,1,65536,"BZIP2",32,"Azure L",1330
1670,2350,"pagerank","IB","HDD",12,50,1,4096,"None",256,"Local 1",2350
11062,2901,"dfsioe_read","ETH","RL3",8,10,3,65536,"Snappy",32,"Azure L",2901
18411,1400,"dfsioe_write","ETH","RL2",10,10,1,65536,"None",32,"Azure L",1400
108,3457,"terasort","ETH","HDD",12,10,1,65536,"None",0,"Local 1",3457
11082,2615,"kmeans","ETH","RL3",10,10,3,65536,"None",64,"Azure L",2615
18237,4497,"dfsioe_write","ETH","RL3",10,10,3,65536,"BZIP2",64,"Azure L",4497
164,970,"terasort","IB","SSD",12,10,1,65536,"Snappy",0,"Local 1",970
11065,1278,"wordcount","ETH","RL3",8,10,3,65536,"Snappy",64,"Azure L",1278
20240,4172,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L",4172
18397,2686,"pagerank","ETH","RL2",8,10,1,65536,"Snappy",256,"Azure L",2686
20163,1322,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",32,"Azure L",1322
858,976,"terasort","IB","SSD",12,20,3,32768,"None",64,"Local 1",976
2122,1308,"dfsioe_read","IB","SSD",12,10,1,65536,"None",32,"Local 1",1308
1732,1591,"kmeans","ETH","HDD",12,10,3,131072,"None",128,"Local 1",1591
808,949,"terasort","IB","SSD",12,50,1,32768,"None",32,"Local 1",949
2181,674,"wordcount","IB","SSD",12,10,1,65536,"BZIP2",64,"Local 1",674
676,2323,"dfsioe_write","IB","HDD",12,10,2,65536,"None",64,"Local 1",2323
4247,2642,"terasort","ETH","RL2",10,10,1,65536,"BZIP2",32,"Azure L",2642
378,475,"wordcount","IB","HDD",24,10,1,65536,"ZLIB",64,"Local 1",475
10929,1291,"wordcount","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L",1291
10941,736,"sort","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L",745
10754,2555,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L",2555
21919,805,"sort","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",805
20221,2899,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",2899
20362,2787,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2788
169,3503,"dfsioe_read","ETH","SSD",12,10,1,65536,"Snappy",0,"Local 1",3503
18747,2742,"pagerank","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",2742
10768,1290,"wordcount","ETH","RL3",10,10,1,65536,"None",64,"Azure L",1290
20142,629,"sort","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",629
18792,1277,"wordcount","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",1277
1859,1037,"wordcount","IB","HDD",12,10,1,65536,"None",256,"Local 1",1037
1377,2003,"pagerank","ETH","SSD",12,50,3,65536,"None",64,"Local 1",2003
52,1046,"kmeans","IB","SSD",24,10,1,4096,"None",0,"Local 1",1046
21844,2782,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2782
981,2035,"pagerank","ETH","SSD",12,10,3,4096,"None",64,"Local 1",2035
18325,2706,"pagerank","ETH","RL2",8,10,1,65536,"ZLIB",64,"Azure L",2706
1547,2067,"pagerank","IB","HDD",12,20,1,32768,"None",128,"Local 1",2067
10950,2627,"dfsioe_write","ETH","RL3",10,10,2,65536,"Snappy",32,"Azure L",2627
799,956,"terasort","IB","SSD",12,20,1,131072,"None",64,"Local 1",956
1112,953,"terasort","ETH","SSD",12,50,3,32768,"None",64,"Local 1",953
10963,2575,"kmeans","ETH","RL3",10,10,2,65536,"Snappy",256,"Azure L",2575
797,950,"terasort","IB","SSD",12,20,1,131072,"None",128,"Local 1",950
862,1010,"terasort","IB","SSD",12,20,3,131072,"None",64,"Local 1",1010
22226,3090,"kmeans","ETH","RR3",8,10,1,65536,"None",32,"Azure L",3090
20306,2982,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",3087.5
673,2743,"dfsioe_read","IB","HDD",24,10,1,65536,"ZLIB",64,"Local 1",2743
18882,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1291
586,623,"dfsioe_write","IB","SSD",24,10,2,65536,"None",64,"Local 1",623
18257,1283,"wordcount","ETH","RL3",10,10,3,65536,"Snappy",32,"Azure L",1283
18290,3981,"dfsioe_read","ETH","RL2",8,10,1,65536,"None",32,"Azure L",3981
10814,3601,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L",3601
4188,2459,"terasort","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L",2459
2219,1093,"bayes","IB","SSD",12,10,1,65536,"Snappy",64,"Local 1",1093
1589,1428,"kmeans","IB","HDD",12,20,1,4096,"None",256,"Local 1",1428
18182,2643,"dfsioe_read","ETH","RL3",10,10,3,65536,"None",128,"Azure L",2643
1382,2114,"pagerank","IB","HDD",12,5,1,32768,"None",32,"Local 1",2114
22223,1308,"wordcount","ETH","RR3",8,10,1,65536,"None",64,"Azure L",1308
1224,3984,"terasort","IB","HDD",12,5,3,4096,"None",64,"Local 1",3984
1860,2532,"sort","IB","HDD",12,10,1,65536,"None",256,"Local 1",2532
1059,1110,"bayes","ETH","SSD",12,20,3,4096,"None",32,"Local 1",1110
2225,1967,"pagerank","IB","SSD",12,10,1,65536,"Snappy",32,"Local 1",1967
21901,752,"sort","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L",752
18236,3050,"dfsioe_read","ETH","RL3",10,10,3,65536,"BZIP2",64,"Azure L",3050
11087,4689,"dfsioe_write","ETH","RL3",10,10,3,65536,"None",64,"Azure L",4689
18445,2856,"pagerank","ETH","RL2",10,10,1,65536,"ZLIB",64,"Azure L",2856
1971,966,"wordcount","ETH","HDD",12,10,1,65536,"None",64,"Local 1",966
22105,745,"sort","ETH","RL1",10,10,3,65536,"None",64,"Azure L",770
417,995,"kmeans","IB","SSD",12,10,2,65536,"None",64,"Local 1",995
18603,2930,"pagerank","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2930
10806,2950,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L",2950
18726,3002,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",32,"Azure L",3002
18775,852,"sort","ETH","RL2",10,10,3,65536,"None",256,"Azure L",852
1513,1174,"bayes","IB","HDD",12,10,1,4096,"None",256,"Local 1",1174
21967,731,"sort","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",731
18218,2849,"dfsioe_read","ETH","RL3",10,10,3,65536,"ZLIB",256,"Azure L",2849
194,3345,"dfsioe_read","ETH","SSD",12,10,1,65536,"None",256,"Local 1",3345
22192,4028,"dfsioe_write","ETH","RL1",10,10,3,65536,"BZIP2",256,"Azure L",4028
22087,676,"sort","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",676
10716,2722,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L",2722
2186,433,"dfsioe_write","IB","SSD",12,10,1,65536,"BZIP2",64,"Local 1",443.5
969,1052,"terasort","ETH","SSD",12,10,3,32768,"None",64,"Local 1",1052
18331,2638,"pagerank","ETH","RL2",8,10,1,65536,"ZLIB",128,"Azure L",2638
1855,1118,"bayes","IB","HDD",12,10,1,65536,"None",128,"Local 1",1118
1143,4392,"terasort","IB","HDD",12,10,1,32768,"None",256,"Local 1",4392
21885,3003,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",128,"Azure L",3003
2033,1421,"kmeans","ETH","HDD",12,10,1,65536,"ZLIB",256,"Local 1",1421
22057,688,"sort","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",688
2081,1241,"dfsioe_write","ETH","HDD",12,10,1,65536,"Snappy",64,"Local 1",1241
21852,1245,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L",1245
728,3363,"sort","ETH","HDD",12,10,2,65536,"ZLIB",64,"Local 1",3363
18839,2168,"kmeans","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2168
20133,1405,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L",1405
10740,2586,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L",2586
922,1059,"terasort","ETH","SSD",12,20,1,32768,"None",64,"Local 1",1059
4363,2975,"terasort","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2975
22042,4004,"dfsioe_write","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",4004
1983,1207,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",32,"Local 1",1207
1962,1327,"dfsioe_write","IB","HDD",12,10,1,65536,"Snappy",128,"Local 1",1327
1351,940,"sort","ETH","SSD",12,50,3,4096,"None",256,"Local 1",940
18870,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1291
1431,2124,"sort","IB","HDD",12,5,1,4096,"None",256,"Local 1",2124
18506,1300,"wordcount","ETH","RL2",10,10,1,65536,"Snappy",128,"Azure L",1300
18641,4803,"dfsioe_write","ETH","RL2",8,10,3,65536,"None",32,"Azure L",4803
20360,2729,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",2729
20099,1326,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L",1326
20180,3829,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",256,"Azure L",3829
1788,933,"wordcount","ETH","HDD",12,20,3,32768,"None",32,"Local 1",933
20230,2524,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L",2524
606,937,"dfsioe_write","IB","SSD",24,10,3,65536,"ZLIB",64,"Local 1",937
285,1379,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",64,"Local 1",1351.5
1648,1408,"wordcount","IB","HDD",12,50,1,131072,"None",256,"Local 1",1408
1628,1024,"wordcount","IB","HDD",12,50,1,32768,"None",256,"Local 1",1024
1595,985,"wordcount","IB","HDD",12,20,1,4096,"None",64,"Local 1",985
10883,806,"sort","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L",806
21884,2851,"pagerank","ETH","RL1",10,10,2,65536,"None",128,"Azure L",2851
4326,2682,"terasort","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L",2682
104,6219,"dfsioe_read","IB","HDD",12,10,1,65536,"None",0,"Local 1",6219
22086,1292,"wordcount","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",1292
684,2394,"dfsioe_read","IB","HDD",16,10,2,65536,"ZLIB",64,"Local 1",2394
697,4471,"sort","IB","HDD",16,10,3,65536,"None",64,"Local 1",4471
20098,1489,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L",1489
965,1060,"terasort","ETH","SSD",12,5,3,65536,"None",64,"Local 1",1060
10945,2739,"kmeans","ETH","RL3",10,10,2,65536,"Snappy",32,"Azure L",2739
21859,723,"sort","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",723
1314,3762,"terasort","IB","HDD",24,10,1,65536,"None",64,"Local 1",4166.33333333333
2134,1924,"pagerank","IB","SSD",12,10,1,65536,"None",128,"Local 1",1924
1035,2136,"pagerank","ETH","SSD",12,20,3,131072,"None",32,"Local 1",2136
747,4899,"dfsioe_write","ETH","HDD",12,10,3,65536,"ZLIB",64,"Local 1",4899
1510,1058,"wordcount","IB","HDD",12,10,1,4096,"None",256,"Local 1",1058
21997,668,"sort","ETH","RL1",8,10,3,65536,"None",64,"Azure L",668
130,3314,"dfsioe_read","ETH","SSD",12,10,1,65536,"ZLIB",0,"Local 1",3314
10892,3227,"kmeans","ETH","RL3",8,10,2,65536,"None",32,"Azure L",3227
246,2066,"pagerank","ETH","HDD",12,10,1,65536,"None",128,"Local 1",2066
229,1130,"bayes","ETH","SSD",12,10,1,65536,"None",128,"Local 1",1130
21959,2742,"kmeans","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",2742
18408,640,"sort","ETH","RL2",10,10,1,65536,"None",32,"Azure L",640
208,4229,"terasort","ETH","HDD",12,10,1,65536,"None",256,"Local 1",4229
416,975,"kmeans","IB","SSD",24,10,1,65536,"ZLIB",64,"Local 1",975
4366,3109,"terasort","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",3109
1793,861,"wordcount","ETH","HDD",12,20,3,32768,"None",128,"Local 1",861
10891,5676,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",64,"Azure L",5676
912,1113,"terasort","ETH","SSD",12,10,1,4096,"None",128,"Local 1",1113
295,508,"dfsioe_write","IB","SSD",12,10,1,65536,"None",32,"Local 1",508
4387,3110,"terasort","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",3110
583,679,"dfsioe_write","IB","SSD",16,10,2,65536,"ZLIB",64,"Local 1",679
18497,3719,"dfsioe_read","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",3719
527,5125,"terasort","IB","HDD",12,10,2,65536,"ZLIB",64,"Local 1",5125
1831,1118,"bayes","ETH","HDD",12,20,3,4096,"None",32,"Local 1",1118
2238,502,"sort","IB","SSD",12,10,1,65536,"Snappy",128,"Local 1",502
461,580,"kmeans","IB","HDD",16,10,3,65536,"None",64,"Local 1",580
18323,1278,"wordcount","ETH","RL2",8,10,1,65536,"ZLIB",64,"Azure L",1278
1433,1186,"bayes","IB","HDD",12,5,1,4096,"None",256,"Local 1",1186
478,1251,"kmeans","ETH","HDD",12,10,3,65536,"ZLIB",64,"Local 1",1251
18759,2817,"pagerank","ETH","RL2",10,10,3,65536,"None",32,"Azure L",2817
20113,2613,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L",2613
