"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
4182,2432,"terasort","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L",2752
22133,1751,"kmeans","ETH","RL1",10,10,3,65536,"ZLIB",64,"Azure L",3018
18828,1293,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",128,"Azure L",1272
632,718,"sort","ETH","SSD",16,10,2,65536,"ZLIB",64,"Local 1",624
1311,5134,"terasort","ETH","HDD",12,50,3,32768,"None",256,"Local 1",5162
4159,6016,"terasort","ETH","R1",8,10,2,65536,"None",64,"Azure L",3253
4381,2948,"terasort","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",2975
18796,4922,"dfsioe_write","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2231.2
4352,3142,"terasort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",3230
18371,1292,"wordcount","ETH","RL2",8,10,1,65536,"Snappy",64,"Azure L",1290
500,684,"terasort","IB","SSD",24,10,3,65536,"None",64,"Local 1",976
22069,786,"sort","ETH","RL1",8,10,3,65536,"BZIP2",256,"Azure L",698
18357,1295,"dfsioe_write","ETH","RL2",8,10,1,65536,"BZIP2",64,"Azure L",1330
20172,701,"sort","ETH","RL1",10,10,1,65536,"None",128,"Azure L",692
18808,4362,"dfsioe_write","ETH","RL2",10,10,3,65536,"ZLIB",256,"Azure L",844
235,919,"kmeans","IB","HDD",12,10,1,65536,"None",128,"Local 1",1296
505,924,"terasort","ETH","SSD",16,10,1,65536,"ZLIB",64,"Local 1",936
18738,2645,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",128,"Azure L",2168
210,2022,"pagerank","ETH","HDD",12,10,1,65536,"None",256,"Local 1",2066
4273,2505,"terasort","ETH","RL2",10,10,2,65536,"None",128,"Azure L",2791
10724,2767,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L",2729
2103,1438,"kmeans","ETH","HDD",12,10,1,65536,"Snappy",256,"Local 1",1421
20138,4207,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",4236
18414,651,"sort","ETH","RL2",10,10,1,65536,"None",64,"Azure L",640
262,969,"terasort","ETH","SSD",12,10,1,65536,"None",64,"Local 1",1034
18878,2620,"pagerank","ETH","RL1",8,10,1,65536,"None",32,"Azure L",2851
1216,4009,"terasort","IB","HDD",12,5,3,32768,"None",64,"Local 1",4524
390,516,"wordcount","IB","HDD",24,10,3,65536,"ZLIB",64,"Local 1",497
18552,2570,"kmeans","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",1369
20090,3693,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L",2983
2020,1031,"wordcount","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1",556
18799,803,"sort","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",844
630,871,"dfsioe_read","ETH","SSD",16,10,2,65536,"None",64,"Local 1",3345
18469,2791,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",32,"Azure L",2843
18538,2913,"dfsioe_read","ETH","RL2",10,10,2,65536,"None",256,"Azure L",3577
1215,5147,"terasort","IB","HDD",12,5,3,32768,"None",256,"Local 1",6401
10818,2834,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L",2828
10978,2656,"pagerank","ETH","RL3",8,10,3,65536,"None",32,"Azure L",2862
4264,2759,"terasort","ETH","RL2",8,10,2,65536,"BZIP2",64,"Azure L",2534
985,790,"wordcount","ETH","SSD",12,10,3,65536,"None",32,"Local 1",664
1850,1159,"dfsioe_write","IB","HDD",12,10,1,65536,"None",64,"Local 1",2323
2045,6219,"dfsioe_read","ETH","HDD",12,10,1,65536,"BZIP2",64,"Local 1",3359.66666666667
113,1254,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",0,"Local 1",1207
18307,2683,"pagerank","ETH","RL2",8,10,1,65536,"None",256,"Azure L",2820
514,968,"terasort","ETH","SSD",12,10,3,65536,"None",64,"Local 1",976
18197,1280,"wordcount","ETH","RL3",10,10,3,65536,"ZLIB",32,"Azure L",1273
10669,14934,"dfsioe_read","ETH","RL3",8,10,1,65536,"None",128,"Azure L",1270
1120,1038,"terasort","ETH","SSD",12,50,3,4096,"None",64,"Local 1",953
18393,1225,"dfsioe_write","ETH","RL2",8,10,1,65536,"Snappy",128,"Azure L",1284
1093,938,"sort","ETH","SSD",12,20,3,65536,"None",256,"Local 1",954
2233,1105,"bayes","IB","SSD",12,10,1,65536,"Snappy",64,"Local 1",1093
2137,444,"dfsioe_write","IB","SSD",12,10,1,65536,"None",128,"Local 1",508
10881,2644,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L",2575
18633,2649,"pagerank","ETH","RL2",8,10,3,65536,"None",64,"Azure L",2817
20293,2701,"pagerank","ETH","RL1",8,10,2,65536,"None",128,"Azure L",2851
559,603,"dfsioe_read","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",600
18682,2823,"dfsioe_read","ETH","RL2",8,10,3,65536,"ZLIB",128,"Azure L",3049
4345,3064,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L",2948
18433,2886,"pagerank","ETH","RL2",10,10,1,65536,"ZLIB",64,"Azure L",2856
2011,1638,"dfsioe_write","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1",1153
813,954,"terasort","IB","SSD",12,50,1,131072,"None",128,"Local 1",950
10988,4549,"dfsioe_write","ETH","RL3",8,10,3,65536,"None",128,"Azure L",4689
21976,2602,"dfsioe_write","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",2782
18422,3939,"dfsioe_read","ETH","RL2",10,10,1,65536,"None",128,"Azure L",4300
1302,4668,"terasort","ETH","HDD",12,20,3,4096,"None",128,"Local 1",5162
10874,3643,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L",2555
2170,1120,"bayes","IB","SSD",12,10,1,65536,"ZLIB",128,"Local 1",1097
1550,1072,"wordcount","IB","HDD",12,20,1,32768,"None",256,"Local 1",1052
978,1268,"kmeans","ETH","SSD",12,10,3,4096,"None",64,"Local 1",1127
1960,1111,"bayes","IB","HDD",12,10,1,65536,"Snappy",128,"Local 1",1222.5
18228,821,"sort","ETH","RL3",10,10,3,65536,"BZIP2",32,"Azure L",869.5
20250,661,"sort","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L",629
1910,2091,"pagerank","IB","HDD",12,10,1,65536,"BZIP2",32,"Local 1",2180
21863,2584,"kmeans","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2713
681,2469,"dfsioe_read","IB","HDD",16,10,2,65536,"None",64,"Local 1",6219
18253,2868,"pagerank","ETH","RL3",10,10,3,65536,"Snappy",64,"Azure L",2869
4362,2801,"terasort","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",3088
18851,2604,"kmeans","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2168
22076,2686,"pagerank","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",2804
18329,1247,"wordcount","ETH","RL2",8,10,1,65536,"ZLIB",128,"Azure L",1278
2165,440,"dfsioe_write","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",467
18871,579,"sort","ETH","RL1",8,10,1,65536,"None",64,"Azure L",692
2005,1165,"kmeans","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1",1421
1230,5064,"terasort","IB","HDD",12,10,3,32768,"None",128,"Local 1",4524
1090,1013,"terasort","ETH","SSD",12,20,3,65536,"None",256,"Local 1",1056
10916,2902,"kmeans","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L",3205
22010,2696,"pagerank","ETH","RL1",8,10,3,65536,"None",256,"Azure L",2804
22078,4466,"dfsioe_write","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",4117
1743,802,"wordcount","ETH","HDD",12,10,3,131072,"None",64,"Local 1",986
18312,629,"sort","ETH","RL2",8,10,1,65536,"ZLIB",64,"Azure L",751
20132,4231,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L",4236
964,1009,"terasort","ETH","SSD",12,5,3,65536,"None",256,"Local 1",1018
447,1183,"kmeans","IB","HDD",12,10,1,65536,"None",64,"Local 1",1296
2216,666,"wordcount","IB","SSD",12,10,1,65536,"Snappy",64,"Local 1",753
1488,1113,"bayes","IB","HDD",12,10,1,131072,"None",128,"Local 1",1118
1421,1826,"sort","IB","HDD",12,5,1,4096,"None",32,"Local 1",1856
82,1940,"pagerank","IB","SSD",12,10,1,65536,"None",0,"Local 1",1924
4126,2572,"terasort","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2975
361,693,"wordcount","ETH","SSD",12,10,2,65536,"None",64,"Local 1",597
1998,1368,"kmeans","ETH","HDD",12,10,1,65536,"None",256,"Local 1",1327
332,426,"sort","IB","SSD",24,10,1,65536,"None",64,"Local 1",447
18809,2602,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2802.5
141,1326,"dfsioe_write","IB","HDD",12,10,1,65536,"ZLIB",0,"Local 1",1330
18369,1372,"dfsioe_write","ETH","RL2",8,10,1,65536,"BZIP2",256,"Azure L",1330
20140,2629,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",2775
306,3851,"terasort","IB","HDD",12,10,1,65536,"None",32,"Local 1",5337
254,2048,"pagerank","IB","SSD",12,10,1,65536,"None",64,"Local 1",1924
22023,2921,"dfsioe_read","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",3087.5
22092,1259,"wordcount","ETH","RL1",8,10,3,65536,"Snappy",128,"Azure L",1292
22116,1282,"wordcount","ETH","RL1",10,10,3,65536,"None",64,"Azure L",1282
1747,1628,"kmeans","ETH","HDD",12,10,3,4096,"None",32,"Local 1",1604
10677,2907,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L",3205
18201,4696,"dfsioe_write","ETH","RL3",10,10,3,65536,"ZLIB",32,"Azure L",4521
18172,2590,"kmeans","ETH","RL3",10,10,3,65536,"None",64,"Azure L",2615
1596,2322,"sort","IB","HDD",12,20,1,4096,"None",64,"Local 1",1856
20154,663,"sort","ETH","RL1",10,10,1,65536,"None",64,"Azure L",692
4339,2738,"terasort","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L",2682
1900,1273,"kmeans","IB","HDD",12,10,1,65536,"BZIP2",64,"Local 1",1154
21858,1251,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",1245
1497,2002,"pagerank","IB","HDD",12,10,1,131072,"None",64,"Local 1",2235
2118,813,"wordcount","IB","SSD",12,10,1,65536,"None",32,"Local 1",682
18319,2656,"pagerank","ETH","RL2",8,10,1,65536,"ZLIB",32,"Azure L",2706
39,759,"hivebench_agregation","IB","SSD",12,10,1,4096,"None",0,"Local 1",835
1121,1012,"terasort","ETH","SSD",12,50,3,65536,"None",32,"Local 1",953
10663,11832,"dfsioe_read","ETH","RL3",8,10,1,65536,"None",64,"Azure L",3687
10977,747,"sort","ETH","RL3",8,10,3,65536,"None",32,"Azure L",713.5
807,985,"terasort","IB","SSD",12,20,1,65536,"None",64,"Local 1",1221
18585,2940,"pagerank","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",2843
273,1100,"bayes","IB","HDD",12,10,1,65536,"None",64,"Local 1",1092
18813,2878,"dfsioe_read","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2457
18181,2870,"pagerank","ETH","RL3",10,10,3,65536,"None",128,"Azure L",2862
18873,4307,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",64,"Azure L",4140
1036,1097,"bayes","ETH","SSD",12,20,3,131072,"None",32,"Local 1",1113
10856,2635,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L",2729
18207,4694,"dfsioe_write","ETH","RL3",10,10,3,65536,"ZLIB",64,"Azure L",4521
2196,483,"sort","IB","SSD",12,10,1,65536,"BZIP2",64,"Local 1",586.571428571429
20364,627,"sort","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",731
2195,666,"wordcount","IB","SSD",12,10,1,65536,"BZIP2",64,"Local 1",674
18269,1297,"wordcount","ETH","RL3",10,10,3,65536,"Snappy",128,"Azure L",1273
21975,2944,"dfsioe_read","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",4236
195,465,"dfsioe_write","ETH","SSD",12,10,1,65536,"None",256,"Local 1",391
1968,7883,"dfsioe_read","IB","HDD",12,10,1,65536,"Snappy",256,"Local 1",4368
20320,2627,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L",2570
20213,1264,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",1326
18464,4256,"dfsioe_read","ETH","RL2",10,10,1,65536,"BZIP2",64,"Azure L",3571.5
1092,553,"wordcount","ETH","SSD",12,20,3,65536,"None",256,"Local 1",558
864,1012,"terasort","IB","SSD",12,20,3,4096,"None",128,"Local 1",977
4168,2575,"terasort","ETH","RL3",8,10,1,65536,"None",64,"Azure L",3276
158,272,"hivebench_join","IB","HDD",12,10,1,65536,"BZIP2",0,"Local 1",3849
889,1064,"terasort","ETH","SSD",12,5,1,32768,"None",256,"Local 1",1064
18706,3104,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2472
4170,2554,"terasort","ETH","RL3",8,10,1,65536,"None",256,"Azure L",3084
10866,2897,"pagerank","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L",2586
18467,1288,"wordcount","ETH","RL2",10,10,1,65536,"BZIP2",32,"Azure L",1966
18737,4572,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",4626
674,1415,"dfsioe_write","IB","HDD",24,10,1,65536,"ZLIB",64,"Local 1",1330
661,2653,"dfsioe_read","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",2743
4251,2675,"terasort","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",2743
2152,1414,"kmeans","IB","SSD",12,10,1,65536,"ZLIB",32,"Local 1",975
1797,1641,"kmeans","ETH","HDD",12,20,3,32768,"None",256,"Local 1",2062
4153,5877,"terasort","ETH","R2",8,10,3,65536,"BZIP2",64,"Azure L",3390.33333333333
2002,1149,"bayes","ETH","HDD",12,10,1,65536,"None",256,"Local 1",4229
750,3531,"dfsioe_write","ETH","HDD",16,10,3,65536,"None",64,"Local 1",3930
21983,2782,"kmeans","ETH","RL1",8,10,3,65536,"None",64,"Azure L",2596
10970,1284,"wordcount","ETH","RL3",8,10,3,65536,"None",64,"Azure L",1244
856,979,"terasort","IB","SSD",12,20,3,32768,"None",128,"Local 1",977
22195,781,"sort","ETH","RL1",10,10,3,65536,"Snappy",64,"Azure L",766
4191,2699,"terasort","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L",2642
18481,2620,"kmeans","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",2524
4374,3214,"terasort","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2682
18475,2801,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",64,"Azure L",2843
18827,2549,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",128,"Azure L",2802.5
1794,3940,"sort","ETH","HDD",12,20,3,32768,"None",128,"Local 1",5344
1522,2170,"pagerank","IB","HDD",12,10,1,65536,"None",32,"Local 1",2114
2176,1908,"pagerank","IB","SSD",12,10,1,65536,"ZLIB",256,"Local 1",1821
4123,2568,"terasort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",3230
10899,1279,"wordcount","ETH","RL3",8,10,2,65536,"None",64,"Azure L",1290
18553,1269,"wordcount","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",1279
1373,1164,"bayes","ETH","SSD",12,50,3,65536,"None",256,"Local 1",1146
637,1764,"dfsioe_write","ETH","SSD",24,10,2,65536,"None",64,"Local 1",1506
18892,1275,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",128,"Azure L",1322
10937,2701,"pagerank","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L",2828
10930,1062,"sort","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L",721
20243,1279,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L",1277
20102,4257,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L",3264.5
1427,2009,"pagerank","IB","HDD",12,5,1,4096,"None",128,"Local 1",2086
2121,1099,"bayes","IB","SSD",12,10,1,65536,"None",32,"Local 1",1111
18199,2872,"pagerank","ETH","RL3",10,10,3,65536,"ZLIB",32,"Azure L",2916.25
18757,1281,"wordcount","ETH","RL2",10,10,3,65536,"None",32,"Azure L",1390
10984,1257,"wordcount","ETH","RL3",8,10,3,65536,"None",128,"Azure L",1244
1210,4531,"terasort","IB","HDD",12,50,1,65536,"None",128,"Local 1",5337
18885,4421,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",64,"Azure L",4140
1272,3505,"terasort","IB","HDD",12,50,3,4096,"None",64,"Local 1",3670
20312,3074,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",3087.5
18628,2926,"dfsioe_read","ETH","RL2",10,10,2,65536,"Snappy",256,"Azure L",2797
20218,2711,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",1489
11080,2815,"dfsioe_read","ETH","RL3",8,10,3,65536,"Snappy",256,"Azure L",2901
665,1302,"dfsioe_write","IB","HDD",16,10,1,65536,"None",64,"Local 1",2323
22183,797,"sort","ETH","RL1",10,10,3,65536,"BZIP2",128,"Azure L",698
4262,2628,"terasort","ETH","RL2",8,10,2,65536,"ZLIB",256,"Azure L",2675
1287,3677,"terasort","ETH","HDD",12,5,1,4096,"None",256,"Local 1",4286
4254,2546,"terasort","ETH","RL2",10,10,1,65536,"Snappy",256,"Azure L",2743
22099,767,"sort","ETH","RL1",8,10,3,65536,"Snappy",256,"Azure L",729
18798,1299,"wordcount","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",1277
18637,1338,"wordcount","ETH","RL2",8,10,3,65536,"None",32,"Azure L",1390
18734,698,"sort","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",725.5
1650,2410,"pagerank","IB","HDD",12,50,1,131072,"None",256,"Local 1",2157
20160,717,"sort","ETH","RL1",10,10,1,65536,"None",32,"Azure L",692
18420,735,"sort","ETH","RL2",10,10,1,65536,"None",128,"Azure L",640
18417,1304,"dfsioe_write","ETH","RL2",10,10,1,65536,"None",64,"Azure L",1400
4260,2666,"terasort","ETH","RL2",8,10,2,65536,"ZLIB",64,"Azure L",2648
21914,2892,"pagerank","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",2969
2132,628,"wordcount","IB","SSD",12,10,1,65536,"None",128,"Local 1",588
18176,3085,"dfsioe_read","ETH","RL3",10,10,3,65536,"None",64,"Azure L",2935
1482,2066,"pagerank","IB","HDD",12,10,1,131072,"None",32,"Local 1",2114
10952,1271,"wordcount","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L",1276
21946,2352,"dfsioe_write","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",2770
18487,2571,"kmeans","ETH","RL2",10,10,1,65536,"Snappy",64,"Azure L",2756
18485,3785,"dfsioe_read","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",3874.5
10776,2824,"pagerank","ETH","RL3",10,10,1,65536,"None",32,"Azure L",2119.2
20203,2895,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L",2855
18270,830,"sort","ETH","RL3",10,10,3,65536,"Snappy",128,"Azure L",706
1193,3813,"terasort","IB","HDD",12,10,1,65536,"None",64,"Local 1",5337
4280,2716,"terasort","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",2534
18718,2878,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",256,"Azure L",1934.5
1019,1015,"terasort","ETH","SSD",12,20,3,32768,"None",256,"Local 1",1056
1588,1137,"bayes","IB","HDD",12,20,1,4096,"None",128,"Local 1",1128
1386,2828,"sort","IB","HDD",12,5,1,32768,"None",128,"Local 1",2124
2100,1125,"bayes","ETH","HDD",12,10,1,65536,"Snappy",128,"Local 1",1105
18649,1250,"wordcount","ETH","RL2",8,10,3,65536,"None",128,"Azure L",1390
769,1000,"terasort","IB","SSD",12,5,1,4096,"None",128,"Local 1",978.5
1278,4177,"terasort","ETH","HDD",12,5,1,32768,"None",128,"Local 1",3805
334,1005,"kmeans","IB","SSD",24,10,1,65536,"None",64,"Local 1",1046
1766,1128,"bayes","ETH","HDD",12,10,3,4096,"None",64,"Local 1",1118
18725,4459,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",4626
1613,825,"wordcount","IB","HDD",12,20,1,65536,"None",64,"Local 1",603
1672,1305,"kmeans","IB","HDD",12,50,1,4096,"None",64,"Local 1",1296
151,272,"hivebench_join","IB","SSD",12,10,1,65536,"BZIP2",0,"Local 1",1215
20147,1243,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L",1393
1819,3498,"sort","ETH","HDD",12,20,3,131072,"None",256,"Local 1",4039
1669,1953,"sort","IB","HDD",12,50,1,4096,"None",256,"Local 1",2630
20258,3713,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L",4236
18230,2787,"dfsioe_read","ETH","RL3",10,10,3,65536,"BZIP2",32,"Azure L",3050
1379,1469,"kmeans","IB","HDD",12,5,1,32768,"None",32,"Local 1",1469
22085,2791,"kmeans","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",2788
928,1070,"terasort","ETH","SSD",12,20,1,4096,"None",256,"Local 1",1069
301,1115,"bayes","ETH","SSD",12,10,1,65536,"None",32,"Local 1",1211
4411,3107,"terasort","ETH","RL1",10,10,3,65536,"Snappy",32,"Azure L",2809
1635,2062,"pagerank","IB","HDD",12,50,1,32768,"None",64,"Local 1",2187
1566,2243,"sort","IB","HDD",12,20,1,131072,"None",128,"Local 1",2630
22185,2691,"dfsioe_read","ETH","RL1",10,10,3,65536,"BZIP2",128,"Azure L",3011
2173,1125,"kmeans","IB","SSD",12,10,1,65536,"ZLIB",256,"Local 1",975
1879,1308,"kmeans","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",972
20110,2618,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L",2524
1438,1113,"bayes","IB","HDD",12,5,1,4096,"None",64,"Local 1",1092
291,1122,"bayes","IB","SSD",12,10,1,65536,"None",32,"Local 1",1111
20095,2645,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",2745
18769,767,"sort","ETH","RL2",10,10,3,65536,"None",128,"Azure L",793.5
4347,3163,"terasort","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L",2608
4209,3127,"terasort","ETH","RL3",8,10,2,65536,"BZIP2",128,"Azure L",3088
934,1035,"terasort","ETH","SSD",12,50,1,32768,"None",32,"Local 1",1059
20144,4397,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",4236
18595,1393,"wordcount","ETH","RL2",10,10,2,65536,"BZIP2",256,"Azure L",1262
4175,2317,"terasort","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L",2827.5
292,1471,"hivebench_agregation","IB","SSD",12,10,1,65536,"None",32,"Local 1",908
4158,5617,"terasort","ETH","R1",8,10,1,65536,"Snappy",64,"Azure L",3860.66666666667
1768,929,"wordcount","ETH","HDD",12,10,3,65536,"None",32,"Local 1",771.5
4384,3083,"terasort","ETH","RL1",8,10,3,65536,"None",64,"Azure L",3230
4142,5034,"terasort","ETH","R3",8,10,3,65536,"Snappy",64,"Azure L",5321
1935,1306,"kmeans","IB","HDD",12,10,1,65536,"Snappy",64,"Local 1",1782.33333333333
18472,2549,"kmeans","ETH","RL2",10,10,1,65536,"BZIP2",64,"Azure L",2843
1012,1108,"bayes","ETH","SSD",12,20,3,32768,"None",32,"Local 1",1110
18771,2848,"dfsioe_read","ETH","RL2",10,10,3,65536,"None",128,"Azure L",2643
1361,1022,"sort","ETH","SSD",12,50,3,65536,"None",32,"Local 1",929
228,2093,"pagerank","ETH","SSD",12,10,1,65536,"None",128,"Local 1",1536.25
2133,424,"sort","IB","SSD",12,10,1,65536,"None",128,"Local 1",447
20290,2634,"kmeans","ETH","RL1",8,10,2,65536,"None",128,"Azure L",2572
575,561,"sort","IB","SSD",12,10,2,65536,"ZLIB",64,"Local 1",360
10841,710,"sort","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L",801
660,2576,"sort","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",3241
600,665,"dfsioe_write","IB","SSD",16,10,3,65536,"ZLIB",64,"Local 1",937
1865,1280,"kmeans","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1",972
338,693,"wordcount","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",671
2166,1074,"kmeans","IB","SSD",12,10,1,65536,"ZLIB",128,"Local 1",975
22214,2945,"dfsioe_read","ETH","RL1",10,10,3,65536,"Snappy",128,"Azure L",2895
22048,4220,"dfsioe_write","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",4237
18462,657,"sort","ETH","RL2",10,10,1,65536,"BZIP2",64,"Azure L",678
955,1023,"terasort","ETH","SSD",12,5,3,131072,"None",128,"Local 1",1060
1842,8268,"dfsioe_read","IB","HDD",12,10,1,65536,"None",32,"Local 1",6219
20228,4231,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",3264.5
348,511,"wordcount","IB","SSD",24,10,2,65536,"ZLIB",64,"Local 1",519
1199,3957,"terasort","IB","HDD",12,50,1,32768,"None",256,"Local 1",4392
1130,4154,"terasort","IB","HDD",12,5,1,131072,"None",128,"Local 1",4629
1553,1159,"bayes","IB","HDD",12,20,1,32768,"None",256,"Local 1",1174
20155,2897,"pagerank","ETH","RL1",10,10,1,65536,"None",64,"Azure L",2851
1263,4359,"terasort","IB","HDD",12,50,3,32768,"None",256,"Local 1",5070
317,1489,"kmeans","ETH","HDD",12,10,1,65536,"None",32,"Local 1",1327
10938,27846,"dfsioe_read","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L",2902
2061,1476,"kmeans","ETH","HDD",12,10,1,65536,"BZIP2",128,"Local 1",1321
2104,1199,"wordcount","ETH","HDD",12,10,1,65536,"Snappy",256,"Local 1",2988
736,2448,"dfsioe_write","ETH","HDD",16,10,2,65536,"ZLIB",64,"Local 1",3026
10667,647,"sort","ETH","RL3",8,10,1,65536,"None",128,"Azure L",713
942,1127,"terasort","ETH","SSD",12,50,1,4096,"None",32,"Local 1",1059
1029,2007,"pagerank","ETH","SSD",12,20,3,32768,"None",64,"Local 1",2021
18620,728,"sort","ETH","RL2",10,10,2,65536,"Snappy",128,"Azure L",725.5
20174,4021,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",128,"Azure L",4140
991,585,"wordcount","ETH","SSD",12,10,3,65536,"None",128,"Local 1",592
4268,2587,"terasort","ETH","RL2",8,10,2,65536,"Snappy",64,"Azure L",2743
18302,3852,"dfsioe_read","ETH","RL2",8,10,1,65536,"None",128,"Azure L",3687
1804,4304,"sort","ETH","HDD",12,20,3,32768,"None",64,"Local 1",5344
198,3906,"terasort","IB","HDD",12,10,1,65536,"None",256,"Local 1",4392
204,6335,"dfsioe_read","IB","HDD",12,10,1,65536,"None",256,"Local 1",6425
1236,4398,"terasort","IB","HDD",12,10,3,131072,"None",64,"Local 1",4624
