"pout","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20"
"1718",2539,1964.26252232221,-25.6063542704714,3.08388010796828,-1.02416896682378,-0.497102988142936,0.593396020429892,0.567247016880246,-0.562662665231974,0.33464027925646,-0.154808115458935,-0.300582961874343,0.360701655656023,-0.350935156867856,1.00912718598092,-0.618399672309315,0.0825654114660137,-0.292145313190125,-0.0863490364573324,-0.0337675211373305,0.0288224047865337
"126",2618,1964.26063678496,38.390873644057,3.00290915852487,-1.55014134800165,1.24861227893879,-0.331469323341223,0.227707337933914,-0.481869822428384,-0.218531953161121,-0.639076239276743,0.493654664752708,-0.0967234429960335,-0.597385971307593,0.256424593010382,-0.748422171798018,-0.0548883644888864,-0.270684030582945,-0.0619786351507423,-0.078194215050327,0.0364963929889669
"1376",4694,1964.26063927845,38.3915149810014,3.02128933137261,-1.57633950495061,1.35245168905294,0.222984181989976,-0.550103398855722,0.390153127254576,0.360106335155063,0.342351271227753,0.019730639005315,0.405752956207645,-0.0749171399083153,0.805604691426247,0.158564300815103,0.16384183837238,0.250182872049209,0.843443525657668,-0.129883848215324,0.00060345422282182
"2504",6982,1964.25967815171,70.4070172484899,2.85991556023363,0.546448598227496,-1.28881067311521,-0.274877059216272,-0.841839684170021,0.187719900075035,-0.516358309732521,-0.112192000719945,-0.249328674153142,-0.599382796082297,0.664726138670288,0.0987953703002201,-0.00835003475390983,0.0157575561706813,0.000308221186634442,-0.00753146049616007,0.925375822991576,-0.263968073002829
"1304",4496,1964.26629614155,-153.603667549746,3.23769492619563,-0.218610770603508,1.33042736084829,0.301053760127492,-0.270971320955883,0.0847934601481871,-0.280578831659028,-0.0711989911922901,-0.546716023898841,1.0473879082844,0.344033508717345,0.302682891360999,0.0451388366984084,0.0137301581191078,0.198887121092538,0.844588917903921,-0.137432648783284,-0.0290447652773071
"3642",980,67500.2663497901,-151.648090016576,6.40419002170463,2.77363326707865,-1.29509582850851,-0.89877173656266,1.02586357574622,0.876394658102602,-0.280742909379462,0.166368495037309,0.0781297032908035,0.0624296882822941,-0.0449239544066564,0.0400084587158478,0.00922294992696255,0.00669802939573494,-0.0471213801916455,-0.0572351123400203,-0.0507091601167159,-0.0489702261727904
"3219",3651,1964.26062033926,38.4073168804103,2.88473573116242,0.741255222031004,-0.910633885176546,-0.380263884801808,0.488278849099592,-0.790725895691782,0.163011213143865,0.729680141167344,0.447817870752373,0.0312405127606818,0.472292290736261,-0.146422111710869,-0.0468069011884469,-0.051386395470992,-0.0652595302445033,-0.00552142543954483,-0.0278071957608017,-0.106205961840984
"46",797,1964.26252472447,-25.6073351762185,3.09183053447897,-1.14601064657122,1.35203039776945,0.217045718922666,-0.289090526066214,-0.0199927665358196,-0.539377578842146,-0.658873282316235,0.283772668025613,-0.633846883679229,0.36247672359159,-0.0918387254456126,0.293680419619233,0.769246852547579,-0.366061143304634,-0.15454295624235,-0.144297908068821,0.0337084717348186
"1134",1294,1964.26252475536,-25.6059304694289,3.1020662844369,-1.05961191332551,-0.350055082024305,1.16998665353736,-0.222030440853481,0.221600562893708,0.559942682114877,0.544215961166424,-0.197091097925544,-0.328298923063442,-0.65806265689825,-0.223910181172205,0.477218491976861,-0.65947391016957,-0.269532531538449,-0.158467037068148,-0.131589849501416,0.0468181402432034
"3779",956,1964.2606231602,38.4075559692171,2.90089932797881,0.666798794281079,0.298746892659259,-0.0232855453224174,-0.0388626333881583,0.914744071952799,1.02264170434261,0.056857771600276,0.287228868893109,-0.0335519890687258,0.392000309989887,-0.292879475557914,-0.0672720834281426,-0.0719203049979527,0.125594776830585,-0.0198639139644733,0.926087310682967,-0.23039833487203
"2946",1319,-30803.7336989864,-154.552753337997,3.93292513659589,2.05776399928808,-1.37029583456862,-0.610082368241123,-0.401473014862689,-0.241148455717902,-0.0719312383374992,-0.17622370533211,-0.0883614341545488,-0.00926873822664011,-0.311208529246698,0.254323743573525,-0.766945902498733,-0.0659148402651905,-0.272085790763111,-0.0429048958718708,-0.0637971178947736,-0.135945385768201
"241",4514,1964.26064831003,38.3768093585072,3.09147236233639,-3.51869906901903,1.04952795012058,-0.544800105963008,0.256082403049515,-0.336546967115463,-0.250773119231513,-0.529847450358928,0.538034584928591,-0.082763940478005,-0.428906293226686,0.0639686841872416,0.0390317217037564,0.0318165598097789,0.238929608374825,0.954546427924013,-0.124373080566866,-0.0430171311465759
"114",2604,1964.26063678496,38.390873644057,3.00290915852487,-1.55014134800165,1.24861227893879,-0.331469323341223,0.227707337933914,-0.481869822428384,-0.218531953161121,-0.639076239276743,0.493654664752708,-0.0967234429960335,-0.597385971307593,0.256424593010382,-0.748422171798018,-0.0548883644888864,-0.270684030582945,-0.0619786351507423,-0.078194215050327,0.0364963929889669
"1277",695,1964.26630506947,-153.617148472458,3.31604481328624,-2.07242648605177,-0.684028570769919,0.431645943856665,0.571580288639353,-0.439054651988528,0.310573494829695,0.159901767080081,-0.518905396135286,-0.301177940786395,-0.721761941197795,-0.438629294538394,0.26310808744844,0.72096642158987,-0.284452317569697,-0.0513540087193853,-0.0731061164141849,-0.00288083614520468
"1941",2489,1964.2662953181,-153.603732328603,3.22909610502068,-0.205348421445307,1.32079605946125,0.160764340922465,0.177703467198401,0.20590216610434,-0.75013548621756,0.879846405866328,-0.425125334859438,-0.8027916437262,0.353245413546603,-0.115771671041426,-0.0475182423486707,-0.0215539461339095,-0.13841350375404,-0.0982424338299906,-0.096537489223049,0.0687028086516072
"1261",2757,1964.26065033961,38.3781882335942,3.11611536756948,-3.48667003171216,-0.5534265252361,0.87004946590824,-0.226006098536581,0.272349652585755,0.630103042605535,0.540021114193904,-0.175415443432574,-0.315301572989988,-0.653420262267788,-0.118515289600344,-0.829508381032567,-0.127552958474959,-0.267308704738357,-0.147882913674302,-0.123911223952052,0.0279891016756298
