"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
21962,2923,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",2837.38800836418
21959,2742,"kmeans","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",2536.1361375982
21956,2862,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2837.38800836418
21951,2756,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",3151.86720186122
21932,2892,"pagerank","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",2837.38800836418
21924,1271,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",1287.83231437581
21920,2820,"pagerank","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2837.38800836418
21916,2732,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",2583.6246935577
21911,2546,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",2541.21763672429
21910,2680,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2555.29774132368
21909,3082,"dfsioe_read","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",3179.06908323696
21905,2600,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2593.09580768163
21894,1271,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",1284.43833072825
21893,2570,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2593.09580768163
21892,2552,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",256,"Azure L",2866.36592778129
21888,1400,"wordcount","ETH","RL1",10,10,2,65536,"None",256,"Azure L",1293.86351640735
21887,2626,"kmeans","ETH","RL1",10,10,2,65536,"None",256,"Azure L",2455.91029737373
