"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
419,1079,"kmeans","IB","SSD",16,10,2,65536,"None",64,"Local 1",978.488473668548
10759,14496,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L",3704.37156651073
926,1076,"terasort","ETH","SSD",12,20,1,131072,"None",64,"Local 1",1052.33049778866
4312,2712,"terasort","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2630.51630877487
732,2365,"dfsioe_read","ETH","HDD",16,10,2,65536,"None",64,"Local 1",3816.41140749136
1975,6662,"dfsioe_read","ETH","HDD",12,10,1,65536,"None",64,"Local 1",5976.60012118442
10718,2933,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L",2748.86260837262
4490,2585,"terasort","ETH","HDD",8,10,1,65536,"None",64,"Azure L",3994.39787224069
10968,2444,"dfsioe_write","ETH","RL3",10,10,2,65536,"Snappy",256,"Azure L",3427.1798432247
4260,2666,"terasort","ETH","RL2",8,10,2,65536,"ZLIB",64,"Azure L",2646.21376209087
1530,1165,"wordcount","IB","HDD",12,10,1,65536,"None",256,"Local 1",992.052567296153
487,826,"terasort","IB","SSD",24,10,1,65536,"None",64,"Local 1",790.551669580409
20114,3649,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L",3750.18486326992
976,1091,"terasort","ETH","SSD",12,10,3,4096,"None",256,"Local 1",1033.13984248057
18652,2652,"dfsioe_read","ETH","RL2",8,10,3,65536,"None",128,"Azure L",2931.26854596259
18737,4572,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",4280.90380434856
18286,2976,"kmeans","ETH","RL2",8,10,1,65536,"None",32,"Azure L",2724.03333783704
1190,3989,"terasort","IB","HDD",24,10,1,65536,"None",64,"Local 1",3705.2885513895
88,660,"wordcount","ETH","SSD",12,10,1,65536,"None",0,"Local 1",648.914323987051
4206,2970,"terasort","ETH","RL3",8,10,2,65536,"ZLIB",256,"Azure L",2587.47305048512
1904,1109,"bayes","IB","HDD",12,10,1,65536,"BZIP2",64,"Local 1",1132.4259097388
10927,10447,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L",3405.01567187334
21863,2584,"kmeans","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2611.54481024577
2016,1102,"bayes","ETH","HDD",12,10,1,65536,"ZLIB",32,"Local 1",1095.75315416317
18539,2440,"dfsioe_write","ETH","RL2",10,10,2,65536,"None",256,"Azure L",2965.54943909092
10,734,"terasort","ETH","SSD",24,10,1,65536,"None",0,"Local 1",830.434106725065
1623,1051,"wordcount","IB","HDD",12,50,1,32768,"None",128,"Local 1",1068.25249351276
260,660,"wordcount","ETH","SSD",12,10,1,65536,"None",64,"Local 1",660.505466885433
11027,4807,"dfsioe_write","ETH","RL3",8,10,3,65536,"BZIP2",64,"Azure L",4514.61781717604
912,1113,"terasort","ETH","SSD",12,10,1,4096,"None",128,"Local 1",1054.32965467774
1854,2065,"pagerank","IB","HDD",12,10,1,65536,"None",128,"Local 1",2121.9395564687
4320,2562,"terasort","ETH","RL1",8,10,1,65536,"None",64,"Azure L",2831.85060355588
22176,1268,"wordcount","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",1293.38451953454
20319,2579,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2632.27790279138
1529,1307,"kmeans","IB","HDD",12,10,1,65536,"None",256,"Local 1",1400.87375998699
18243,4402,"dfsioe_write","ETH","RL3",10,10,3,65536,"BZIP2",128,"Azure L",4482.14785490879
