ID,Benchmark,Exe.Time,Running.Cost,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,End.time
4410,pagerank,2007,1.49,ETH,RL2,6,10,1,65536,BZIP2,64,al-14,20141221073606
4404,dfsioe_read,4223,3.13,ETH,RL2,6,10,1,65536,ZLIB,256,al-14,20141221050610
4402,dfsioe_read,5808,0,ETH,HDD,8,10,1,65536,Snappy,128,al-15,20141221040128
4401,kmeans,1763,1.3,ETH,RL2,6,10,1,65536,ZLIB,256,al-14,20141221021939
4399,pagerank,2264,0,ETH,HDD,8,10,1,65536,Snappy,128,al-15,20141221020358
4397,kmeans,2393,0,ETH,HDD,8,10,1,65536,Snappy,128,al-15,20141220235311
4395,dfsioe_read,3905,2.89,ETH,RL2,6,10,1,65536,ZLIB,64,al-14,20141220234249
4394,pagerank,1837,1.36,ETH,RL2,6,10,1,65536,ZLIB,64,al-14,20141220221520
4391,kmeans,1878,1.39,ETH,RL2,6,10,1,65536,ZLIB,64,al-14,20141220195001
4390,pagerank,1917,1.42,ETH,RL2,6,10,1,65536,ZLIB,32,al-14,20141220183938
4388,pagerank,1904,1.41,ETH,RL2,6,10,1,65536,ZLIB,64,al-14,20141220161218
4384,dfsioe_read,3506,2.59,ETH,RL2,6,10,1,65536,None,256,al-14,20141220125310
4382,pagerank,2032,1.5,ETH,RL2,6,10,1,65536,None,256,al-14,20141220113245
4380,dfsioe_read,3478,2.57,ETH,RL2,6,10,1,65536,None,128,al-14,20141220093756
4379,pagerank,2126,1.57,ETH,RL2,6,10,1,65536,None,128,al-14,20141220081747
4377,dfsioe_read,3598,2.66,ETH,RL2,6,10,1,65536,None,64,al-14,20141220053206
4376,pagerank,1903,1.41,ETH,RL2,6,10,1,65536,None,64,al-14,20141220040915
4374,pagerank,1876,1.39,ETH,RL2,6,10,1,65536,None,32,al-14,20141220014801
4373,kmeans,1851,1.37,ETH,RL2,6,10,1,65536,None,32,al-14,20141220003351
4371,dfsioe_read,3804,2.81,ETH,RL2,6,10,1,65536,None,64,al-14,20141219225242
4367,dfsioe_read,3287,2.43,ETH,RL2,8,10,1,65536,Snappy,256,al-14,20141219184519
4366,dfsioe_read,3671,2.72,ETH,RL2,8,10,1,65536,Snappy,128,al-14,20141219161330
4360,pagerank,2279,0,ETH,HDD,8,10,1,65536,Snappy,64,al-15,20141219121033
4355,pagerank,1987,1.47,ETH,RL2,8,10,1,65536,Snappy,32,al-14,20141219103240
4353,kmeans,1488,1.1,ETH,RL2,8,10,1,65536,Snappy,32,al-14,20141219092259
4349,dfsioe_read,6449,0,ETH,HDD,8,10,1,65536,Snappy,32,al-15,20141219085721
4350,pagerank,1904,1.41,ETH,RL2,8,10,1,65536,Snappy,64,al-14,20141219080122
4347,pagerank,2467,0,ETH,HDD,8,10,1,65536,Snappy,32,al-15,20141219064645
4342,kmeans,1604,1.19,ETH,RL2,8,10,1,65536,BZIP2,256,al-14,20141219034103
4340,dfsioe_read,5693,0,ETH,HDD,8,10,1,65536,Snappy,64,al-15,20141219032410
4339,dfsioe_read,3490,2.58,ETH,RL2,8,10,1,65536,BZIP2,128,al-14,20141219021124
4338,pagerank,2401,0,ETH,HDD,8,10,1,65536,Snappy,64,al-15,20141219012826
4337,pagerank,1894,1.4,ETH,RL2,8,10,1,65536,BZIP2,128,al-14,20141219005114
4332,kmeans,1441,1.07,ETH,RL2,8,10,1,65536,BZIP2,128,al-14,20141218222034
4330,dfsioe_read,5578,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-15,20141218214112
4331,pagerank,1879,1.39,ETH,RL2,8,10,1,65536,BZIP2,64,al-14,20141218210337
4328,pagerank,2244,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-15,20141218194818
4326,dfsioe_read,3405,2.52,ETH,RL2,8,10,1,65536,BZIP2,32,al-14,20141218185346
4323,kmeans,2563,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-15,20141218173913
4324,pagerank,2064,1.53,ETH,RL2,8,10,1,65536,BZIP2,32,al-14,20141218173432
4318,dfsioe_read,5841,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-15,20141218154718
4317,pagerank,1976,1.46,ETH,RL2,8,10,1,65536,BZIP2,64,al-14,20141218143537
4315,pagerank,2249,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-15,20141218134930
4314,kmeans,1320,0.98,ETH,RL2,8,10,1,65536,BZIP2,64,al-14,20141218125126
4310,dfsioe_read,4776,3.53,ETH,RL2,8,10,1,65536,ZLIB,256,al-14,20141218112547
4307,dfsioe_read,6195,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-15,20141218095258
4309,pagerank,1959,1.45,ETH,RL2,8,10,1,65536,ZLIB,256,al-14,20141218094243
4306,pagerank,2234,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-15,20141218074810
4305,kmeans,1444,1.07,ETH,RL2,8,10,1,65536,ZLIB,128,al-14,20141218071525
4300,dfsioe_read,4203,3.11,ETH,RL2,8,10,1,65536,ZLIB,64,al-14,20141218054317
4302,kmeans,2269,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-15,20141218053602
4299,pagerank,2005,1.48,ETH,RL2,8,10,1,65536,ZLIB,64,al-14,20141218040944
4296,dfsioe_read,5701,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-15,20141218035313
4297,kmeans,1318,0.98,ETH,RL2,8,10,1,65536,ZLIB,64,al-14,20141218025523
4294,pagerank,2475,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-15,20141218015646
4295,pagerank,1903,1.41,ETH,RL2,8,10,1,65536,ZLIB,32,al-14,20141218015533
4290,dfsioe_read,3225,2.39,ETH,RL2,8,10,1,65536,ZLIB,64,al-14,20141217234301
4289,kmeans,2300,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-15,20141217224605
4288,pagerank,1934,1.43,ETH,RL2,8,10,1,65536,ZLIB,64,al-14,20141217222659
4285,pagerank,2398,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-15,20141217212855
4284,dfsioe_read,3542,2.62,ETH,RL2,8,10,1,65536,None,256,al-14,20141217202945
4282,pagerank,1892,1.4,ETH,RL2,8,10,1,65536,None,256,al-14,20141217190739
4281,dfsioe_read,5681,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-15,20141217182550
4280,pagerank,1993,1.47,ETH,RL2,8,10,1,65536,None,128,al-14,20141217171812
4278,pagerank,3015,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-15,20141217162926
4277,kmeans,1446,1.07,ETH,RL2,8,10,1,65536,None,128,al-14,20141217151624
4273,dfsioe_read,6733,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-15,20141217125220
4268,kmeans,1343,0.99,ETH,RL2,8,10,1,65536,None,64,al-14,20141217080148
4265,dfsioe_read,7292,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-15,20141217062956
4262,pagerank,2544,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-15,20141217040404
4258,pagerank,2258,1.67,ETH,RL2,8,10,1,65536,None,64,al-14,20141217012549
4253,dfsioe_read,6388,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-15,20141216231928
4254,kmeans,1311,0.97,ETH,RL2,8,10,1,65536,None,64,al-14,20141216225819
4251,pagerank,2225,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-15,20141216211002
4244,dfsioe_read,3063,2.27,ETH,RL3,4,10,3,65536,Snappy,128,al-14,20141216172742
4243,pagerank,2576,1.91,ETH,RL3,4,10,3,65536,Snappy,128,al-14,20141216154758
4240,dfsioe_read,5442,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-15,20141216153522
4239,pagerank,2235,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-15,20141216134444
4237,kmeans,2225,1.65,ETH,RL3,4,10,3,65536,Snappy,128,al-14,20141216124136
4233,dfsioe_read,2732,2.02,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141216105830
4234,kmeans,2286,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-15,20141216103754
4232,pagerank,2542,1.88,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141216092221
4227,dfsioe_read,5944,0,ETH,HDD,8,10,1,65536,None,256,al-15,20141216072230
4228,kmeans,2335,1.73,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141216061927
4225,pagerank,2250,0,ETH,HDD,8,10,1,65536,None,256,al-15,20141216052221
4224,pagerank,2527,1.87,ETH,RL3,4,10,3,65536,Snappy,32,al-14,20141216050114
4219,kmeans,2568,1.9,ETH,RL3,4,10,3,65536,Snappy,32,al-14,20141216015204
4217,dfsioe_read,2862,2.12,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141216000057
4214,dfsioe_read,6733,0,ETH,HDD,8,10,1,65536,None,128,al-15,20141215232328
4216,pagerank,2492,1.84,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141215222450
4212,pagerank,2218,0,ETH,HDD,8,10,1,65536,None,128,al-15,20141215210857
4209,kmeans,2341,1.73,ETH,RL3,4,10,3,65536,Snappy,64,al-14,20141215195742
4207,kmeans,2454,0,ETH,HDD,8,10,1,65536,None,128,al-15,20141215180102
4202,dfsioe_read,2947,2.18,ETH,RL3,4,10,3,65536,BZIP2,256,al-14,20141215145808
4203,kmeans,2284,0,ETH,HDD,8,10,1,65536,None,64,al-15,20141215141526
4198,pagerank,2581,1.91,ETH,RL3,4,10,3,65536,BZIP2,128,al-14,20141215111512
4197,dfsioe_read,4713,0,ETH,HDD,8,10,1,65536,None,32,al-15,20141215110120
4196,kmeans,2222,1.64,ETH,RL3,4,10,3,65536,BZIP2,128,al-14,20141215094929
4194,pagerank,2455,0,ETH,HDD,8,10,1,65536,None,32,al-15,20141215092145
4188,dfsioe_read,2852,2.11,ETH,RL3,4,10,3,65536,BZIP2,64,al-14,20141215045005
4186,pagerank,2471,1.83,ETH,RL3,4,10,3,65536,BZIP2,64,al-14,20141215031442
4178,pagerank,2423,1.79,ETH,RL3,4,10,3,65536,BZIP2,32,al-14,20141214202849
4176,dfsioe_read,3010,2.23,ETH,RL3,4,10,3,65536,BZIP2,64,al-14,20141214142345
4172,kmeans,1938,1.43,ETH,RL3,4,10,3,65536,BZIP2,64,al-14,20141214101845
4167,dfsioe_read,3431,2.54,ETH,RL3,4,10,3,65536,ZLIB,256,al-14,20141214052851
4166,pagerank,2580,1.91,ETH,RL3,4,10,3,65536,ZLIB,256,al-14,20141214034406
4162,kmeans,2439,1.8,ETH,RL3,4,10,3,65536,ZLIB,256,al-14,20141214003059
4158,dfsioe_read,3362,2.49,ETH,RL3,4,10,3,65536,ZLIB,128,al-14,20141213191601
4157,pagerank,2621,1.94,ETH,RL3,4,10,3,65536,ZLIB,128,al-14,20141213173219
4155,kmeans,2204,1.63,ETH,RL3,4,10,3,65536,ZLIB,128,al-14,20141213160703
4152,dfsioe_read,2686,1.99,ETH,RL3,4,10,3,65536,ZLIB,64,al-14,20141213111632
4150,pagerank,2543,1.88,ETH,RL3,4,10,3,65536,ZLIB,64,al-14,20141213094326
4149,kmeans,2349,1.74,ETH,RL3,4,10,3,65536,ZLIB,64,al-14,20141213081803
4114,bayes,368,0,ETH,HDD,6,10,1,65536,None,64,al-08,20141210223939
4108,kmeans,3857,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141210143526
4097,bayes,366,0,ETH,HDD,6,10,1,65536,None,64,al-08,20141210063740
4084,bayes,367,0,ETH,HDD,6,10,1,65536,None,64,al-08,20141209134011
4076,kmeans,3850,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141209030727
4061,kmeans,3838,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141208161428
4046,kmeans,3832,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141207195503
4031,bayes,419,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141206221123
4022,kmeans,3825,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141206054625
3954,pagerank,3661,0,ETH,HDD,6,10,2,65536,Snappy,32,al-05,20141119021612
3951,kmeans,4379,0,ETH,HDD,6,10,2,65536,Snappy,32,al-05,20141119002329
3949,dfsioe_read,5696,0,ETH,HDD,6,10,2,65536,Snappy,64,al-05,20141118210936
3948,pagerank,3683,0,ETH,HDD,6,10,2,65536,Snappy,64,al-05,20141118184503
3945,kmeans,3826,0,ETH,HDD,6,10,2,65536,Snappy,64,al-05,20141118161528
3943,dfsioe_read,9622,0,ETH,HDD,6,10,2,65536,BZIP2,256,al-05,20141118131320
3942,pagerank,3645,0,ETH,HDD,6,10,2,65536,BZIP2,256,al-05,20141118094311
3939,kmeans,3615,0,ETH,HDD,6,10,2,65536,BZIP2,256,al-05,20141118071317
3937,dfsioe_read,5951,0,ETH,HDD,6,10,2,65536,BZIP2,128,al-05,20141118041209
3936,pagerank,3685,0,ETH,HDD,6,10,2,65536,BZIP2,128,al-05,20141118014347
3933,kmeans,3597,0,ETH,HDD,6,10,2,65536,BZIP2,128,al-05,20141117231331
3931,dfsioe_read,5366,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141117201736
3930,pagerank,3769,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141117175825
3927,kmeans,3825,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141117152900
3925,dfsioe_read,5641,0,ETH,HDD,6,10,2,65536,BZIP2,32,al-05,20141117123002
3924,pagerank,3677,0,ETH,HDD,6,10,2,65536,BZIP2,32,al-05,20141117100600
3921,kmeans,4376,0,ETH,HDD,6,10,2,65536,BZIP2,32,al-05,20141117073409
3919,dfsioe_read,4958,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141117042050
3918,pagerank,3705,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141117020900
3915,kmeans,3819,0,ETH,HDD,6,10,2,65536,BZIP2,64,al-05,20141116233839
3913,dfsioe_read,9348,0,ETH,HDD,6,10,2,65536,ZLIB,256,al-05,20141116203751
3912,pagerank,3666,0,ETH,HDD,6,10,2,65536,ZLIB,256,al-05,20141116171305
3909,kmeans,3606,0,ETH,HDD,6,10,2,65536,ZLIB,256,al-05,20141116144044
3907,dfsioe_read,6017,0,ETH,HDD,6,10,2,65536,ZLIB,128,al-05,20141116114346
3906,pagerank,3675,0,ETH,HDD,6,10,2,65536,ZLIB,128,al-05,20141116091447
3903,kmeans,3572,0,ETH,HDD,6,10,2,65536,ZLIB,128,al-05,20141116064556
3901,pagerank,3769,0,ETH,HDD,6,10,2,65536,ZLIB,64,al-05,20141116043328
3898,kmeans,3176,0,ETH,HDD,6,10,2,65536,ZLIB,64,al-05,20141116020326
3896,dfsioe_read,4759,0,ETH,HDD,6,10,2,65536,ZLIB,32,al-05,20141115231438
3895,pagerank,3664,0,ETH,HDD,6,10,2,65536,ZLIB,32,al-05,20141115205051
3892,kmeans,4386,0,ETH,HDD,6,10,2,65536,ZLIB,32,al-05,20141115181824
3890,dfsioe_read,5921,0,ETH,HDD,6,10,2,65536,ZLIB,64,al-05,20141115150236
3889,pagerank,3686,0,ETH,HDD,6,10,2,65536,ZLIB,64,al-05,20141115123332
3886,kmeans,3809,0,ETH,HDD,6,10,2,65536,ZLIB,64,al-05,20141115100453
3884,dfsioe_read,8842,0,ETH,HDD,6,10,2,65536,None,256,al-05,20141115070610
3883,pagerank,3674,0,ETH,HDD,6,10,2,65536,None,256,al-05,20141115034929
3880,kmeans,2996,0,ETH,HDD,6,10,2,65536,None,256,al-05,20141115011748
3878,dfsioe_read,5569,0,ETH,HDD,6,10,2,65536,None,128,al-05,20141114222956
3877,pagerank,3689,0,ETH,HDD,6,10,2,65536,None,128,al-05,20141114200746
3874,kmeans,3567,0,ETH,HDD,6,10,2,65536,None,128,al-05,20141114173752
3872,dfsioe_read,4589,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141114144457
3871,pagerank,3689,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141114123950
3868,kmeans,3814,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141114093920
3865,pagerank,3703,0,ETH,HDD,6,10,2,65536,None,32,al-05,20141110172101
3862,kmeans,4378,0,ETH,HDD,6,10,2,65536,None,32,al-05,20141110144714
3860,dfsioe_read,5698,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141110113013
3859,pagerank,3698,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141110090326
3856,kmeans,3810,0,ETH,HDD,6,10,2,65536,None,64,al-05,20141110063144
3854,dfsioe_read,10021,0,ETH,HDD,8,10,2,65536,Snappy,256,al-05,20141110033256
3853,pagerank,2863,0,ETH,HDD,8,10,2,65536,Snappy,256,al-05,20141109235500
3850,kmeans,2929,0,ETH,HDD,8,10,2,65536,Snappy,256,al-05,20141109214832
3848,dfsioe_read,6529,0,ETH,HDD,8,10,2,65536,Snappy,128,al-05,20141109185916
3847,pagerank,2848,0,ETH,HDD,8,10,2,65536,Snappy,128,al-05,20141109161942
3844,kmeans,2825,0,ETH,HDD,8,10,2,65536,Snappy,128,al-05,20141109141429
3842,dfsioe_read,6905,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141109113553
3841,pagerank,2830,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141109085035
3838,kmeans,3012,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141109065025
3836,dfsioe_read,6274,0,ETH,HDD,8,10,2,65536,Snappy,32,al-05,20141109040718
3835,pagerank,2817,0,ETH,HDD,8,10,2,65536,Snappy,32,al-05,20141109013201
3833,kmeans,3358,0,ETH,HDD,8,10,2,65536,Snappy,32,al-05,20141108234310
3831,dfsioe_read,6075,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141108205549
3830,pagerank,2842,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141108182334
3827,kmeans,3007,0,ETH,HDD,8,10,2,65536,Snappy,64,al-05,20141108162132
3825,dfsioe_read,9585,0,ETH,HDD,8,10,2,65536,BZIP2,256,al-05,20141108134342
3824,pagerank,2847,0,ETH,HDD,8,10,2,65536,BZIP2,256,al-05,20141108101359
3821,kmeans,2919,0,ETH,HDD,8,10,2,65536,BZIP2,256,al-05,20141108080800
3819,dfsioe_read,6211,0,ETH,HDD,8,10,2,65536,BZIP2,128,al-05,20141108052916
3818,pagerank,2837,0,ETH,HDD,8,10,2,65536,BZIP2,128,al-05,20141108025505
3815,kmeans,2871,0,ETH,HDD,8,10,2,65536,BZIP2,128,al-05,20141108005038
3813,dfsioe_read,7030,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107220908
3809,pagerank,2875,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107192204
3805,dfsioe_read,3344,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107180143
3806,kmeans,3006,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107171903
3804,pagerank,544,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107161200
3800,kmeans,2315,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107144237
3798,dfsioe_read,6502,0,ETH,HDD,8,10,2,65536,BZIP2,32,al-05,20141107143510
3797,dfsioe_read,1798,0,ETH,RL3,6,10,3,65536,BZIP2,32,al-08,20141107123648
3796,pagerank,2839,0,ETH,HDD,8,10,2,65536,BZIP2,32,al-05,20141107115506
3791,kmeans,2313,0,ETH,RL3,6,10,3,65536,BZIP2,32,al-08,20141107095854
3790,kmeans,3356,0,ETH,HDD,8,10,2,65536,BZIP2,32,al-05,20141107094841
3788,dfsioe_read,3133,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107080621
3784,dfsioe_read,6686,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107065400
3787,pagerank,443,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107062449
3783,kmeans,2340,0,ETH,RL3,6,10,3,65536,BZIP2,64,al-08,20141107045430
3781,pagerank,2836,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107041204
3779,dfsioe_read,813,0,ETH,RL3,6,10,3,65536,ZLIB,256,al-08,20141107032052
3777,kmeans,3002,0,ETH,HDD,8,10,2,65536,BZIP2,64,al-05,20141107020633
3774,kmeans,2434,0,ETH,RL3,6,10,3,65536,ZLIB,256,al-08,20141107004801
3767,dfsioe_read,9494,0,ETH,HDD,8,10,2,65536,ZLIB,256,al-05,20141106232317
3772,dfsioe_read,1009,0,ETH,RL3,6,10,3,65536,ZLIB,128,al-08,20141106231046
3771,pagerank,445,0,ETH,RL3,6,10,3,65536,ZLIB,128,al-08,20141106221621
3768,kmeans,2262,0,ETH,RL3,6,10,3,65536,ZLIB,128,al-08,20141106210545
3765,pagerank,2920,0,ETH,HDD,8,10,2,65536,ZLIB,256,al-05,20141106195541
3762,dfsioe_read,860,0,ETH,RL3,6,10,3,65536,ZLIB,64,al-08,20141106184918
3760,kmeans,2944,0,ETH,HDD,8,10,2,65536,ZLIB,256,al-05,20141106181055
3761,pagerank,428,0,ETH,RL3,6,10,3,65536,ZLIB,64,al-08,20141106173843
3758,kmeans,2382,0,ETH,RL3,6,10,3,65536,ZLIB,64,al-08,20141106164854
3756,dfsioe_read,5023,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-05,20141106152550
3754,dfsioe_read,978,0,ETH,RL3,6,10,3,65536,ZLIB,32,al-08,20141106133039
3755,pagerank,2877,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-05,20141106130706
3752,pagerank,466,0,ETH,RL3,6,10,3,65536,ZLIB,32,al-08,20141106113739
3750,kmeans,2824,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-05,20141106105842
3748,dfsioe_read,6790,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141106081824
3747,pagerank,2859,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141106053505
3744,kmeans,2998,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141106033227
3742,dfsioe_read,5660,0,ETH,HDD,8,10,2,65536,ZLIB,32,al-05,20141106005209
3741,pagerank,2839,0,ETH,HDD,8,10,2,65536,ZLIB,32,al-05,20141105222707
3738,kmeans,3354,0,ETH,HDD,8,10,2,65536,ZLIB,32,al-05,20141105201947
3736,dfsioe_read,7507,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141105165539
3735,pagerank,2814,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141105135923
3732,kmeans,3012,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-05,20141105115917
3730,dfsioe_read,9743,0,ETH,HDD,8,10,2,65536,None,256,al-05,20141105090304
3729,pagerank,2906,0,ETH,HDD,8,10,2,65536,None,256,al-05,20141105053028
3726,kmeans,2922,0,ETH,HDD,8,10,2,65536,None,256,al-05,20141105032355
3724,dfsioe_read,6087,0,ETH,HDD,8,10,2,65536,None,128,al-05,20141105003654
3723,pagerank,2888,0,ETH,HDD,8,10,2,65536,None,128,al-05,20141104220604
3720,kmeans,2814,0,ETH,HDD,8,10,2,65536,None,128,al-05,20141104195913
3718,dfsioe_read,6902,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141104171936
3717,pagerank,2874,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141104143503
3714,kmeans,3002,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141104123245
3712,dfsioe_read,6535,0,ETH,HDD,8,10,2,65536,None,32,al-05,20141104095023
3711,pagerank,2861,0,ETH,HDD,8,10,2,65536,None,32,al-05,20141104071110
3708,kmeans,3359,0,ETH,HDD,8,10,2,65536,None,32,al-05,20141104050519
3706,dfsioe_read,5018,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141104021616
3705,pagerank,2858,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141104000241
3702,kmeans,3020,0,ETH,HDD,8,10,2,65536,None,64,al-05,20141103220114
3700,dfsioe_read,6453,0,ETH,HDD,4,10,1,65536,Snappy,256,al-05,20141103194010
3699,pagerank,4954,0,ETH,HDD,4,10,1,65536,Snappy,256,al-05,20141103172654
3696,kmeans,5064,0,ETH,HDD,4,10,1,65536,Snappy,256,al-05,20141103141239
3694,dfsioe_read,6156,0,ETH,HDD,4,10,1,65536,Snappy,128,al-05,20141103112248
3693,pagerank,4839,0,ETH,HDD,4,10,1,65536,Snappy,128,al-05,20141103091342
3690,kmeans,5097,0,ETH,HDD,4,10,1,65536,Snappy,128,al-05,20141103060100
3688,dfsioe_read,6492,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141103031021
3687,pagerank,4945,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141103004126
3684,kmeans,5475,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141102212503
3682,dfsioe_read,6412,0,ETH,HDD,4,10,1,65536,Snappy,32,al-05,20141102182337
3681,pagerank,4903,0,ETH,HDD,4,10,1,65536,Snappy,32,al-05,20141102160905
3678,kmeans,6343,0,ETH,HDD,4,10,1,65536,Snappy,32,al-05,20141102124718
3676,dfsioe_read,6817,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141102092704
3675,pagerank,4904,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141102070620
3672,kmeans,5505,0,ETH,HDD,4,10,1,65536,Snappy,64,al-05,20141102034821
3670,dfsioe_read,6349,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-05,20141102004743
3669,pagerank,4957,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-05,20141101223440
3666,kmeans,5046,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-05,20141101191933
3664,dfsioe_read,6691,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-05,20141101162836
3663,pagerank,4876,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-05,20141101141004
3660,kmeans,5089,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-05,20141101105511
3658,dfsioe_read,6458,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141101080237
3657,pagerank,4903,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141101054746
3654,kmeans,5491,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141101023110
3652,dfsioe_read,5667,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-05,20141031232921
3651,pagerank,4847,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-05,20141031212649
3648,kmeans,6329,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-05,20141031180705
3644,dfsioe_read,6135,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141031144458
3643,pagerank,504,0,ETH,HDD,8,10,1,65536,Snappy,128,al-08,20141031130423
3640,pagerank,4892,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141031123525
3639,kmeans,2691,0,ETH,HDD,8,10,1,65536,Snappy,128,al-08,20141031113319
3636,dfsioe_read,707,0,ETH,HDD,8,10,1,65536,Snappy,64,al-08,20141031100637
3630,kmeans,5477,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-05,20141031091948
3631,dfsioe_read,1136,0,ETH,HDD,8,10,1,65536,Snappy,32,al-08,20141031082021
3629,pagerank,483,0,ETH,HDD,8,10,1,65536,Snappy,32,al-08,20141031073952
3621,dfsioe_read,7014,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-05,20141031061818
3625,kmeans,274,0,ETH,HDD,8,10,1,65536,Snappy,32,al-08,20141031060936
3624,pagerank,514,0,ETH,HDD,8,10,1,65536,Snappy,64,al-08,20141031052921
3617,pagerank,4915,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-05,20141031035433
3620,pagerank,516,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-08,20141031034645
