ID,Benchmark,Exe.Time,Running.Cost,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,End.time
22228,sort,6603,12.84,ETH,RR3,8,10,1,65536,None,32,Azure L,20140725063440
22227,wordcount,1340,2.61,ETH,RR3,8,10,1,65536,None,32,Azure L,20140725043227
22226,kmeans,3090,6.01,ETH,RR3,8,10,1,65536,None,32,Azure L,20140725035428
22225,pagerank,6896,13.41,ETH,RR3,8,10,1,65536,None,64,Azure L,20140725021620
22224,sort,6771,13.17,ETH,RR3,8,10,1,65536,None,64,Azure L,20140724235841
22223,wordcount,1308,2.54,ETH,RR3,8,10,1,65536,None,64,Azure L,20140724212652
22222,kmeans,2846,5.53,ETH,RR3,8,10,1,65536,None,64,Azure L,20140724204929
22221,dfsioe_write,4443,8.64,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724194737
22220,dfsioe_read,2649,5.15,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724183222
22219,pagerank,2836,5.51,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724162633
22218,sort,870,1.69,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724151723
22217,wordcount,1401,2.72,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724145058
22216,kmeans,2598,5.05,ETH,RL1,10,10,3,65536,Snappy,256,Azure L,20140724141340
22215,dfsioe_write,4063,7.9,ETH,RL1,10,10,3,65536,Snappy,128,Azure L,20140724131600
22214,dfsioe_read,2945,5.73,ETH,RL1,10,10,3,65536,Snappy,128,Azure L,20140724120702
22213,pagerank,2922,5.68,ETH,RL1,10,10,3,65536,Snappy,128,Azure L,20140724095538
22212,sort,809,1.57,ETH,RL1,10,10,3,65536,Snappy,128,Azure L,20140724084455
22211,kmeans,2581,5.02,ETH,RL1,10,10,3,65536,Snappy,128,Azure L,20140724080451
22210,dfsioe_write,4378,8.51,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724070704
22209,dfsioe_read,2869,5.58,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724055247
22208,pagerank,2847,5.54,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724034358
22207,sort,766,1.49,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724023432
22206,wordcount,1269,2.47,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724020946
22205,kmeans,2618,5.09,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140724013431
22204,dfsioe_write,4188,8.14,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140724003601
22203,dfsioe_read,3062,5.95,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140723232440
22202,pagerank,2804,5.45,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140723211019
22201,sort,786,1.53,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140723200144
22200,wordcount,1277,2.48,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140723193629
22199,kmeans,2749,5.35,ETH,RL1,10,10,3,65536,Snappy,32,Azure L,20140723190053
22198,dfsioe_write,4260,8.28,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723180046
22197,dfsioe_read,3061,5.95,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723164824
22196,pagerank,2919,5.68,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723143611
22195,sort,781,1.52,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723132545
22194,wordcount,1272,2.47,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723130035
22193,kmeans,2598,5.05,ETH,RL1,10,10,3,65536,Snappy,64,Azure L,20140723122514
22192,dfsioe_write,4028,7.83,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723112728
22191,dfsioe_read,2841,5.52,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723101909
22190,pagerank,2881,5.6,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723080826
22189,sort,855,1.66,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723065842
22188,wordcount,1392,2.71,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723063215
22187,kmeans,2577,5.01,ETH,RL1,10,10,3,65536,BZIP2,256,Azure L,20140723055516
22186,dfsioe_write,3917,7.62,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140723045804
22185,dfsioe_read,2691,5.23,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140723035133
22184,pagerank,2840,5.52,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140723014446
22183,sort,797,1.55,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140723003540
22182,wordcount,1293,2.51,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140723001023
22181,kmeans,2555,4.97,ETH,RL1,10,10,3,65536,BZIP2,128,Azure L,20140722233501
22180,dfsioe_write,4306,8.37,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722223740
22179,dfsioe_read,3006,5.85,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722212432
22178,pagerank,2869,5.58,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722191132
22177,sort,821,1.6,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722180155
22176,wordcount,1268,2.47,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722173608
22175,kmeans,2606,5.07,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722170100
22174,dfsioe_write,4237,8.24,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722160231
22173,dfsioe_read,3004,5.84,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722145020
22172,pagerank,2776,5.4,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722123611
22171,sort,864,1.68,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722112758
22170,wordcount,1285,2.5,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722110135
22169,kmeans,2746,5.34,ETH,RL1,10,10,3,65536,BZIP2,32,Azure L,20140722102547
22168,dfsioe_write,4318,8.4,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722092531
22167,dfsioe_read,2849,5.54,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722081213
22166,pagerank,2986,5.81,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722060228
22165,sort,793,1.54,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722045052
22164,wordcount,1267,2.46,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722042535
22163,kmeans,2604,5.06,ETH,RL1,10,10,3,65536,BZIP2,64,Azure L,20140722035028
22162,dfsioe_write,4251,8.27,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140722025254
22161,dfsioe_read,2682,5.22,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140722014052
22160,pagerank,2894,5.63,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140721233400
22159,sort,858,1.67,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140721222354
22158,wordcount,1396,2.71,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140721215736
22157,kmeans,2577,5.01,ETH,RL1,10,10,3,65536,ZLIB,256,Azure L,20140721212035
22156,dfsioe_write,4204,8.17,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721202334
22155,dfsioe_read,2725,5.3,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721191215
22154,pagerank,2820,5.48,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721170523
22153,sort,797,1.55,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721155643
22152,wordcount,1305,2.54,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721153123
22151,kmeans,2553,4.96,ETH,RL1,10,10,3,65536,ZLIB,128,Azure L,20140721145555
22150,dfsioe_write,4370,8.5,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721135541
22149,dfsioe_read,2929,5.7,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721124130
22148,pagerank,2914,5.67,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721103036
22147,sort,789,1.53,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721092008
22146,wordcount,1266,2.46,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721085445
22145,kmeans,2602,5.06,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721081931
22144,dfsioe_write,4321,8.4,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721072109
22143,dfsioe_read,2926,5.69,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721060734
22142,pagerank,2854,5.55,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721035431
22141,sort,846,1.65,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721024450
22140,wordcount,1288,2.5,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721021854
22139,kmeans,2750,5.35,ETH,RL1,10,10,3,65536,ZLIB,32,Azure L,20140721014324
22138,dfsioe_write,4497,8.74,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140721004250
22137,dfsioe_read,2983,5.8,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140720232631
22136,pagerank,2907,5.65,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140720211606
22135,sort,773,1.5,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140720200542
22134,wordcount,1277,2.48,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140720194039
22133,kmeans,1751,3.4,ETH,RL1,10,10,3,65536,ZLIB,64,Azure L,20140720190525
22132,dfsioe_write,4399,8.55,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720182140
22131,dfsioe_read,2805,5.45,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720170710
22130,pagerank,2804,5.45,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720145901
22129,sort,882,1.72,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720135034
22128,wordcount,1396,2.71,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720132341
22127,kmeans,2596,5.05,ETH,RL1,10,10,3,65536,None,256,Azure L,20140720124635
22126,dfsioe_write,4156,8.08,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720114911
22125,dfsioe_read,2740,5.33,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720103840
22124,pagerank,2925,5.69,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720083203
22123,sort,860,1.67,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720072124
22122,wordcount,1295,2.52,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720065458
22121,kmeans,2555,4.97,ETH,RL1,10,10,3,65536,None,128,Azure L,20140720061936
22120,dfsioe_write,4249,8.26,ETH,RL1,10,10,3,65536,None,64,Azure L,20140720052235
22119,dfsioe_read,2826,5.5,ETH,RL1,10,10,3,65536,None,64,Azure L,20140720041025
22118,pagerank,2821,5.49,ETH,RL1,10,10,3,65536,None,64,Azure L,20140720020249
22117,sort,795,1.55,ETH,RL1,10,10,3,65536,None,64,Azure L,20140720005357
22116,wordcount,1282,2.49,ETH,RL1,10,10,3,65536,None,64,Azure L,20140720002840
22115,kmeans,2604,5.06,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719235319
22114,dfsioe_write,4452,8.66,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719225457
22113,dfsioe_read,3223,6.27,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719213909
22112,pagerank,2785,5.42,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719192234
22111,sort,863,1.68,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719181419
22110,wordcount,1282,2.49,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719174753
22109,kmeans,2749,5.35,ETH,RL1,10,10,3,65536,None,32,Azure L,20140719171214
22108,dfsioe_write,4203,8.17,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719161141
22107,dfsioe_read,2810,5.46,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719150017
22106,pagerank,2855,5.55,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719125301
22105,sort,745,1.45,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719114345
22104,wordcount,1270,2.47,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719111929
22103,kmeans,2618,5.09,ETH,RL1,10,10,3,65536,None,64,Azure L,20140719104424
22102,dfsioe_write,4065,7.9,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719094643
22101,dfsioe_read,2854,5.55,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719083747
22100,pagerank,2779,5.4,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719062742
22099,sort,767,1.49,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719052038
22098,wordcount,1253,2.44,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719045551
22097,kmeans,2727,5.3,ETH,RL1,8,10,3,65536,Snappy,256,Azure L,20140719042142
22096,dfsioe_write,4424,8.6,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140719032159
22095,dfsioe_read,2895,5.63,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140719020701
22094,pagerank,2687,5.22,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140718235644
22093,sort,735,1.43,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140718225108
22092,wordcount,1259,2.45,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140718222708
22091,kmeans,2196,4.27,ETH,RL1,8,10,3,65536,Snappy,128,Azure L,20140718215238
22090,dfsioe_write,4117,8.01,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718210125
22089,dfsioe_read,2796,5.44,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718195128
22088,pagerank,2667,5.19,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718174251
22087,sort,676,1.31,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718163732
22086,wordcount,1292,2.51,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718161435
22085,kmeans,2791,5.43,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718153938
22084,dfsioe_write,4414,8.58,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718143757
22083,dfsioe_read,3001,5.84,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718132250
22082,pagerank,2667,5.19,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718110931
22081,sort,751,1.46,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718100352
22080,wordcount,1337,2.6,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718093934
22079,kmeans,3015,5.86,ETH,RL1,8,10,3,65536,Snappy,32,Azure L,20140718090324
22078,dfsioe_write,4466,8.68,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718075835
22077,dfsioe_read,3045,5.92,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718064245
22076,pagerank,2686,5.22,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718042916
22075,sort,703,1.37,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718032354
22074,wordcount,1292,2.51,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718030020
22073,kmeans,1866,3.63,ETH,RL1,8,10,3,65536,Snappy,64,Azure L,20140718022543
22072,dfsioe_write,4295,8.35,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140718014022
22071,dfsioe_read,2678,5.21,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140718002737
22070,pagerank,2769,5.38,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140717222238
22069,sort,786,1.53,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140717211520
22068,wordcount,1250,2.43,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140717205051
22067,kmeans,2733,5.31,ETH,RL1,8,10,3,65536,BZIP2,256,Azure L,20140717201638
22066,dfsioe_write,4231,8.23,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717191649
22065,dfsioe_read,2787,5.42,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717180505
22064,pagerank,2672,5.2,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717155847
22063,sort,698,1.36,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717145324
22062,wordcount,1266,2.46,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717142953
22061,kmeans,2639,5.13,ETH,RL1,8,10,3,65536,BZIP2,128,Azure L,20140717135534
22060,dfsioe_write,4317,8.39,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717125701
22059,dfsioe_read,2762,5.37,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717114343
22058,pagerank,2753,5.35,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717093558
22057,sort,688,1.34,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717082913
22056,wordcount,1281,2.49,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717080606
22055,kmeans,2814,5.47,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140717073107
22054,dfsioe_write,4296,8.35,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717062900
22053,dfsioe_read,2867,5.57,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717051552
22052,pagerank,2646,5.15,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717030606
22051,sort,731,1.42,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717020043
22050,wordcount,1331,2.59,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717013641
22049,kmeans,3002,5.84,ETH,RL1,8,10,3,65536,BZIP2,32,Azure L,20140717010035
22048,dfsioe_write,4220,8.21,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716235556
22047,dfsioe_read,3011,5.85,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716224415
22046,pagerank,2653,5.16,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716203313
22045,sort,703,1.37,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716192820
22044,wordcount,1277,2.48,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716190507
22043,kmeans,2803,5.45,ETH,RL1,8,10,3,65536,BZIP2,64,Azure L,20140716183021
22042,dfsioe_write,4004,7.79,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716172927
22041,dfsioe_read,2542,4.94,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716162134
22040,pagerank,2721,5.29,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716141701
22039,sort,764,1.49,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716131036
22038,wordcount,1244,2.42,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716124622
22037,kmeans,2739,5.33,ETH,RL1,8,10,3,65536,ZLIB,256,Azure L,20140716121158
22036,dfsioe_write,3937,7.66,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716111129
22035,dfsioe_read,2906,5.65,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716100438
22034,pagerank,2753,5.35,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716075505
22033,sort,717,1.39,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716064812
22032,wordcount,1261,2.45,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716062431
22031,kmeans,2649,5.15,ETH,RL1,8,10,3,65536,ZLIB,128,Azure L,20140716055016
22030,dfsioe_write,4213,8.19,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140716045152
22029,dfsioe_read,2999,5.83,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140716034019
22028,pagerank,2676,5.2,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140716013011
22027,sort,675,1.31,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140716002437
22026,wordcount,1278,2.49,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140716000136
22025,kmeans,2801,5.45,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715232707
22024,dfsioe_write,4385,8.53,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715222522
22023,dfsioe_read,2921,5.68,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715211045
22022,pagerank,2662,5.18,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715185845
22021,sort,735,1.43,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715175326
22020,wordcount,1329,2.58,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715172931
22019,kmeans,3018,5.87,ETH,RL1,8,10,3,65536,ZLIB,32,Azure L,20140715165328
22018,dfsioe_write,4058,7.89,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715154834
22017,dfsioe_read,2961,5.76,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715143936
22016,pagerank,2688,5.23,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715122901
22015,sort,679,1.32,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715112315
22014,wordcount,1280,2.49,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715110024
22013,kmeans,2809,5.46,ETH,RL1,8,10,3,65536,ZLIB,64,Azure L,20140715102525
22012,dfsioe_write,4130,8.03,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715092128
22011,dfsioe_read,2877,5.59,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715081128
22010,pagerank,2696,5.24,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715060205
22009,sort,722,1.4,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715045633
22008,wordcount,1253,2.44,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715043252
22007,kmeans,2723,5.29,ETH,RL1,8,10,3,65536,None,256,Azure L,20140715035846
22006,dfsioe_write,4289,8.34,ETH,RL1,8,10,3,65536,None,128,Azure L,20140715025916
22005,dfsioe_read,2712,5.27,ETH,RL1,8,10,3,65536,None,128,Azure L,20140715014636
22004,pagerank,2700,5.25,ETH,RL1,8,10,3,65536,None,128,Azure L,20140714234015
22003,sort,695,1.35,ETH,RL1,8,10,3,65536,None,128,Azure L,20140714223425
22002,wordcount,1257,2.44,ETH,RL1,8,10,3,65536,None,128,Azure L,20140714221109
22001,kmeans,2654,5.16,ETH,RL1,8,10,3,65536,None,128,Azure L,20140714213658
22000,dfsioe_write,4192,8.15,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714203816
21999,dfsioe_read,2877,5.59,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714192705
21998,pagerank,2660,5.17,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714171002
21997,sort,668,1.3,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714160455
21996,wordcount,1281,2.49,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714154205
21995,kmeans,2797,5.44,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714150723
21994,dfsioe_write,4705,9.15,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714140554
21993,dfsioe_read,2892,5.62,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714124557
21992,pagerank,2653,5.16,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714102451
21991,sort,733,1.43,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714091949
21990,wordcount,1334,2.59,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714085536
21989,kmeans,3018,5.87,ETH,RL1,8,10,3,65536,None,32,Azure L,20140714081944
21988,dfsioe_write,4514,8.78,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714071428
21987,dfsioe_read,3112,6.05,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714055753
21986,pagerank,2696,5.24,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714033511
21985,sort,703,1.37,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714022926
21984,wordcount,1279,2.49,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714020604
21983,kmeans,2782,5.41,ETH,RL1,8,10,3,65536,None,64,Azure L,20140714013116
21982,dfsioe_write,2718,5.29,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140714003039
21981,dfsioe_read,2804,5.45,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140713234411
21980,pagerank,2889,5.62,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140713220654
21979,sort,762,1.48,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140713205707
21978,wordcount,1399,2.72,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140713203246
21977,kmeans,2593,5.04,ETH,RL1,10,10,2,65536,Snappy,256,Azure L,20140713195611
21976,dfsioe_write,2602,5.06,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713185916
21975,dfsioe_read,2944,5.72,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713181444
21974,pagerank,2886,5.61,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713163343
21973,sort,724,1.41,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713152409
21972,wordcount,1295,2.52,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713150019
21971,kmeans,2529,4.92,ETH,RL1,10,10,2,65536,Snappy,128,Azure L,20140713142515
21970,dfsioe_write,2724,5.3,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713132934
21969,dfsioe_read,2815,5.47,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713124255
21968,pagerank,2870,5.58,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713110429
21967,sort,731,1.42,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713095507
21966,wordcount,1278,2.49,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713093057
21965,kmeans,2600,5.06,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713085546
21964,dfsioe_write,2536,4.93,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713075759
21963,dfsioe_read,3161,6.15,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713071415
21962,pagerank,2923,5.68,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713052912
21961,sort,769,1.5,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713041852
21960,wordcount,1286,2.5,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713035404
21959,kmeans,2742,5.33,ETH,RL1,10,10,2,65536,Snappy,32,Azure L,20140713031842
21958,dfsioe_write,2557,4.97,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713021915
21957,dfsioe_read,3195,6.21,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140713013522
21956,pagerank,2862,5.57,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140712235125
21955,sort,734,1.43,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140712224213
21954,wordcount,1268,2.47,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140712221819
21953,kmeans,2588,5.03,ETH,RL1,10,10,2,65536,Snappy,64,Azure L,20140712214337
21952,dfsioe_write,2699,5.25,ETH,RL1,10,10,2,65536,BZIP2,256,Azure L,20140712204642
